api,doi,title,url,search_term,dataset,valid,pdf
dimensions,10.1016/j.respol.2016.02.002,Do return requirements increase international knowledge diffusion? Evidence from the Fulbright program,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Do%20return%20requirements%20increase%20international%20knowledge%20diffusion%3F%20Evidence%20from%20the%20Fulbright%20program,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1073/pnas.2001684117,Do the social roles that women and men occupy in science allow equal access to publication?,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Do%20the%20social%20roles%20that%20women%20and%20men%20occupy%20in%20science%20allow%20equal%20access%20to%20publication%3F,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1111/j.1465-3435.2005.00234.x,Doctoral and Postdoctoral Education in Science and Engineering: Europe in the international competition,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Doctoral%20and%20Postdoctoral%20Education%20in%20Science%20and%20Engineering%3A%20Europe%20in%20the%20international%20competition,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1080/00221546.2012.11777259,Doctoral Education and the Faculty of the Future,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Doctoral%20Education%20and%20the%20Faculty%20of%20the%20Future,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1353/jhe.2012.0023,Doctoral Education and the Faculty of the Future (review),https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Doctoral%20Education%20and%20the%20Faculty%20of%20the%20Future%20%28review%29,NSF Survey of Earned Doctorates,dataset-370,,
openaire,,Doctoral Training In Brazil And Abroad: Imapacts On The Propensity To Migrate [formação De Doutores No Brasil E No Exterior: Impactos Na Propensão A Migrar],http://www.repositorio.unicamp.br/handle/REPOSIP/108460,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1080/13504851.2014.922664,Early career PhD salaries: the industry premium and interdisciplinary debate,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Early%20career%20PhD%20salaries%3A%20the%20industry%20premium%20and%20interdisciplinary%20debate,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.3167/latiss.2011.040202,Early careers of recent U.S. Social Science PhDs,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Early%20careers%20of%20recent%20U.S.%20Social%20Science%20PhDs,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1177/0002764218768870,Earnings of Academic Scientists and Engineers: Intersectionality of Gender and Race/Ethnicity Effects,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Earnings%20of%20Academic%20Scientists%20and%20Engineers%3A%20Intersectionality%20of%20Gender%20and%20Race/Ethnicity%20Effects,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1002/he.20331,Editors’ Notes,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Editors%E2%80%99%20Notes,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1096/fasebj.12.2.139,Education and Employment Patterns of U.S. Ph.D.'s in the Biomedical Sciences,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Education%20and%20Employment%20Patterns%20of%20U.S.%20Ph.D.%27s%20in%20the%20Biomedical%20Sciences,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1007/s12111-014-9283-8,Edward A. Bouchet: A Model for Understanding African Americans and Their Doctoral Experience,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Edward%20A.%20Bouchet%3A%20A%20Model%20for%20Understanding%20African%20Americans%20and%20Their%20Doctoral%20Experience,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1371/journal.pone.0124928,Effects of Government Spending on Research Workforce Development: Evidence from Biomedical Postdoctoral Researchers,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Effects%20of%20Government%20Spending%20on%20Research%20Workforce%20Development%3A%20Evidence%20from%20Biomedical%20Postdoctoral%20Researchers,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1080/03075079.2010.516356,"Emergence and growth of professional doctorates in the United States, United Kingdom, Canada and Australia: a comparative analysis",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Emergence%20and%20growth%20of%20professional%20doctorates%20in%20the%20United%20States%2C%20United%20Kingdom%2C%20Canada%20and%20Australia%3A%20a%20comparative%20analysis,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1111/j.1936-704x.2018.03266.x,Emerging Voices of Tribal Perspectives in Water Resources,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Emerging%20Voices%20of%20Tribal%20Perspectives%20in%20Water%20Resources,NSF Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1145/260750.260778,Employment and salaries of recent doctorates in computer science,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Employment%20and%20salaries%20of%20recent%20doctorates%20in%20computer%20science,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1641/0006-3568(2005)055[0879:eitlsa]2.0.co;2,Employment in the Life Sciences: A Mixed Outlook,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Employment%20in%20the%20Life%20Sciences%3A%20A%20Mixed%20Outlook,NSF Survey of Earned Doctorates,dataset-370,,
dimensions,10.1371/journal.pone.0170444,"Encouraging entrepreneurship in university labs: Research activities, research outputs, and early doctorate careers",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Encouraging%20entrepreneurship%20in%20university%20labs%3A%20Research%20activities%2C%20research%20outputs%2C%20and%20early%20doctorate%20careers,NSF Survey of Earned Doctorates,dataset-370,,
