title,url,authors,open,journal,search_term,dataset_id
TSUNAMI HAZARD IN NORTHERN VENEZUELA,http://tsunamisociety.org/253willige.pdf,B. Theilen-Willige,True,Science of Tsunami Hazards,Shuttle Radar Topography Mission,dataset-646
SRTM DEM levels over papyrus swamp vegetation – a correction approach,https://doaj.org/toc/1680-7359,"N. Fohrer, G. Petersen, I. Lebed",True,,Shuttle Radar Topography Mission,dataset-646
Identification of Urban Areas Flooded by the Evaluation of Variable Areas of Afluence,http://www.anuario.igeo.ufrj.br/2018_2/2018_2_677_684.pdf,"Jaciane Xavier Bressiani, Marcio Augusto Reolon Schmidt, Carlos Eugênio Pereira",True,Anuário do Instituto de Geociências,Shuttle Radar Topography Mission,dataset-646
USE OF RADAR IMAGES TO ESTIMATE AIR TEMPERATURE,http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34292010000300009&lng=en&tlng=en,"Castro, Fábio da S, Pezzopane, José R. M, Cecílio, Roberto A, Pezzopane, José E. M",True,,Shuttle Radar Topography Mission,dataset-646
"Mapeamento de ambientes costeiros tropicais (Golfão Maranhense, Brasil) utilizando imagens de sensores remotos orbitais",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2009000500006,"Teixeira,Sheila Gatinho, Souza Filho,Pedro Walfir Martins e",True,,Shuttle Radar Topography Mission,dataset-646
Quantifying coastal inundation vulnerability of Turkey to sea-level rise,https://hdl.handle.net/11480/5270,"Demirkesen, Ali C., Evrendilek, Fatih, Berberoglu, Suha",False,,Shuttle Radar Topography Mission,dataset-646
COMPARISON OF SRTM ELEVATION DATA WITH CARTOGRAPHICALLY DERIVED DEMS IN ITALY,http://www.rga.ggf.br/index.php?journal=rga&page=article&op=view&path%5B%5D=30&path%5B%5D=28,"Francesca Ardizzone, Paola Reichenbach, Andrea Taramelli",True,Revista Geográfica Acadêmica,Shuttle Radar Topography Mission,dataset-646
"Geotechnologies applied to determination and analysis of the conflic in land use capability in Nova Europa, São Paulo state (Brazil)",https://periodicos.ufsm.br/geografia/article/view/26436,Vladimir Souza,True,Geografia Ensino & Pesquisa,Shuttle Radar Topography Mission,dataset-646
Caveats Concerning the Use of SRTM DEM Version 4.1 (CGIAR-CSI),http://www.mdpi.com/2072-4292/8/10/793,John Peter Merryman Boncori,True,Remote Sensing,Shuttle Radar Topography Mission,dataset-646
USING LANDTM SOFTWARE FOR THE ASSESMENT OF WORKS WITHIN BRATES - GHELINTA DRAINAGE PROJECT,http://journals.usamvcluj.ro/index.php/agricultura/article/view/7216,"S. Cazanescu, P. M. Garcia, Paulina Iancu",True,Agricultura,Shuttle Radar Topography Mission,dataset-646
"GFPLAIN250m, a global high-resolution dataset of Earth's floodplains",http://urn.kb.se/resolve?urn=urn:nbn:se:uu:diva-375870,"Nardi, F., Annis, A., Di Baldassarre, Giuliano, Vivoni, E. R., Grimaldi, S.",True,,Shuttle Radar Topography Mission,dataset-646
A CONVOLUTIONAL NEURAL NETWORK FOR FLOOD MAPPING USING SENTINEL-1 AND SRTM DEM DATA: CASE STUDY IN POLDOKHTAR-IRAN,https://www.int-arch-photogramm-remote-sens-spatial-inf-sci.net/XLII-4-W18/527/2019/isprs-archives-XLII-4-W18-527-2019.pdf,"B. Hosseiny, N. Ghasemian, J. Amini",True,The International Archives of the Photogrammetry,Shuttle Radar Topography Mission,dataset-646
"Estimación de la capacidad de uso de las tierras del estado aragua, venezuela, mediante regresión logística multinominal",http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0002-192X2010000400010&lng=en&tlng=en,"Abarca, Oscar, Bernabé P, Miguel A.",True,,Shuttle Radar Topography Mission,dataset-646
Caracterização morfométrica de bacias hidrográficas através de dados SRTM,https://repositorio.ufms.br:8443/jspui/handle/123456789/731,"Oliveira, Paulo Tarso Sanches de, Alves Sobrinho, Teodorico, Steffen, Jorge Luiz, Rodrigues, Dulce Buchala Bicca",True,,Shuttle Radar Topography Mission,dataset-646
O desafio da delimitação de áreas de preservação permanente,http://dx.doi.org/10.1590/S0100-67622005000200004,"Ribeiro, Carlos Antonio Alvares Soares, Soares, Vicente Paulo, Oliveira, Angelo Marcos Santos, Gleriani, José Marinaldo",True,,Shuttle Radar Topography Mission,dataset-646
"Creating a Ruggedness Layer for Use in Habitat Suitability Modeling for Ikh Nart Nature Reserve, Mongolia",http://mjbs.num.edu.mn/uploads/files/MJBS%20Volume%2011%20Number%201-2%20December%202013/pdf/mjbs_11-19-23-bragin-2013.pdf,"Nanette Bragin, Navinder J. Singh, Richard P. Reading",True,Mongolian Journal of Biological Sciences,Shuttle Radar Topography Mission,dataset-646
The influence of elevation uncertainty on derivation of topographic indices,https://www.zora.uzh.ch/id/eprint/25645/1/Hebeler_Purves_Influence_Elevation_Uncertainty_2009_V.pdf,"Hebeler, Felix, Purves, Ross S",True,,Shuttle Radar Topography Mission,dataset-646
Estimates of forest canopy height and aboveground biomass using ICESat,https://doi.org/10.1029/2005GL023971,"Lefsky, Michael A., Harding, David J., Keller, Michael, Cohen, Warren B., Carabajal, Claudia C., Espirito-Santo, Fernando Del Bom, Hunter, Maria O., de Oliveira, Raimundo",True,,Shuttle Radar Topography Mission,dataset-646
Contribution of the Patagonia Icefields of South America to sea level rise.,http://www.escholarship.org/uc/item/0rz1k6k8,"Rignot, E, Rivera, A, Casassa, G",True,,Shuttle Radar Topography Mission,dataset-646
"Topography data harmonisation and uncertainties applying SRTM, laser scanner and cartographic elevation models",https://hal.archives-ouvertes.fr/hal-00296836/document,"D. Haase, K. Frotscher",True,,Shuttle Radar Topography Mission,dataset-646
"Caracterização morfométrica da sub-bacia do Baixo Rio Jaci Paraná, Amazônia Ocidental, Brasil",http://www.saber.ula.ve/handle/123456789/46158,"Zanchetta, Micheli Leite, Vendruscolo, Jhony, Cavalheiro, Wanderson Cleiton Schmidt, Rosa, Diogo Martins, Rosell, Eduardo Candido Franco, Stachiw, Rosalvo",True,,Shuttle Radar Topography Mission,dataset-646
"Recent mass balance of the Purogangri Ice Cap, central Tibetan Plateau, by means of differential X-band SAR interferometry",http://www.the-cryosphere.net/7/1623/2013/tc-7-1623-2013.pdf,"N. Neckel, A. Braun, J. Kropáček, V. Hochschild",True,The Cryosphere,Shuttle Radar Topography Mission,dataset-646
Topographic estimation by terrasar-X,http://dx.doi.org/10.15488/1446,"Sefercik, Umut Gunes, Sörgel, Uwe",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel, Thierry, Oettli, Pascal",True,,Shuttle Radar Topography Mission,dataset-646
ESTIMATIVA DE TEMPERATURAS ABSOLUTAS USANDO DADOS CLIMÁTICOS E ORBITAIS SOBRE O TERRITÓRIO BRASILEIRO,http://www.redalyc.org/articulo.oa?id=237119874016,"PABRÍCIO MARCOS OLIVEIRA LOPES, MARCOS ADAMI, ENIO BUENO PEREIRA, GEBER BARBOSA DE ALBUQUERQUE MOURA, MAURÍCIO ALVES MOREIRA",True,Revista Caatinga,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Implementación de un modelo para el cálculo del excedente hídrico por geoprocessamiento de datos meteorológicos,http://hdl.handle.net/10251/70008,"Viviana Aguilar Muñoz, Denilson Ribeiro Viana",True,,Shuttle Radar Topography Mission,dataset-646
Tratamento dos dados da missão shuttle radartopography mission e comparação com modelo digital de terreno gerado por interpolação de cartas topográficas,http://repositorio.unb.br/handle/10482/10737,"Pinto, Amanda Odelius Teixeira, Carvalho Júnior, Osmar Abílio de, Guimarães, Renato Fontes, Gomes, Roberto Arnaldo Trancoso, Martins, Éder de Souza, Araújo Neto, Mário Diniz de",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Sensitivity of the C-band SRTM DEM vertical accuracy to terrain characteristics and spatial resolution,https://hal.archives-ouvertes.fr/hal-00335438,"Castel , Thierry, Oettli , Pascal",True,,Shuttle Radar Topography Mission,dataset-646
Fault Mapping in Weh Island based on Fault Fracture Density Method (FFD),http://jurnal.unsyiah.ac.id/JAcPS/article/view/12764,"Muhammad Yanis, Nazli Ismail, Laura Vadzla Hermansyah, Muhammad Nanda, Faisal Abdullah",True,Journal of Aceh Physics Society,Shuttle Radar Topography Mission,dataset-646
Algorítmo para o mapeamento de geleiras a partir de dados de sensores remotos,http://repositorio.furg.br/handle/1/5540,"Ribeiro, Rafael da Rocha, Ramirez, Edson, Simões, Jefferson Cardia, Arigony Neto, Jorge, Mendes Júnior, Cláudio Wilson",True,,Shuttle Radar Topography Mission,dataset-646
Caracterização espectral de plantios de Eucalyptus utilizando dados Hyperion EO-1 e SRTM / Spectral characterization of Eucalyptus plantation using Hyperion EO-1 and SRTM data,http://revistas.unicentro.br/index.php/ambiencia/article/view/891/1020,"Vanessa Canavesi, Flávio Jorge Ponzoni",True,Ambiência,Shuttle Radar Topography Mission,dataset-646
Digital terrain model evaluation and computation of the terrain correction and indirect effect in South America,http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-77442009000200002,"Denizar Blitzkow, Ana C. Oliveira Cancoro de Matos, Jorge Pimentel Cintra",True,Geoacta,Shuttle Radar Topography Mission,dataset-646
Caracterização morfométrica de bacias hidrográficas através de dados SRTM Morphometric characterization of watershed through SRTM data,https://doaj.org/toc/1807-1929,"Oliveira,Paulo T. S. de, Alves Sobrinho,Teodorico, Steffen,Jorge L., Rodrigues,Dulce B. B.",True,Revista Brasileira de Engenharia Agrícola e Ambiental - Agriambi,Shuttle Radar Topography Mission,dataset-646
Digital elevation model generalization constrained by critical points of the terrain,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-21702011000300007&lng=en&tlng=en,"Mena Frau, Carlos, Molina Pino, Leonardo, Ormazábal Rojas, Yony, Morales Hernández, Yohana",True,,Shuttle Radar Topography Mission,dataset-646
"Morfometria da Bacia Hidrográfica do Rio Sararé, Sudoeste de Mato Grosso (Morphometry of the Sararé River Basin, Southwest of Mato Grosso)",https://periodicos.ufpe.br/revistas/rbgfe/article/view/234364,"Valcir Rogério Pinto, Maria Aparecida Pereira Pierangeli, Célia Alves de Souza, Sandra Mara Alves da Silva Neves, Carolina Joana da Silva",True,Revista Brasileira de Geografia Física,Shuttle Radar Topography Mission,dataset-646
Parámetros del relieve y lógica difusa para la evaluación de tierras para los cultivos de mango (Mangifera indica L.) en Colombia,http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99652014000200012&lng=en&tlng=en,"Munar-Vivas, Oscar Javier, Martínez M., Luis Joel",True,,Shuttle Radar Topography Mission,dataset-646
Geomorfologia e Controle Estrutural de Diques na Região Centro-Norte do Estado do Paraná (Geomorphology and Structural Dikes Control at the Central North Region of the State of Paraná),https://periodicos.ufpe.br/revistas/rbgfe/article/view/233997,"Bronislau Max Miguel Prestes, Susana Volkmer",True,Revista Brasileira de Geografia Física,Shuttle Radar Topography Mission,dataset-646
Glacier changes in the Karakoram region mapped by multi-mission satellite imagery,https://opus4.kobv.de/opus4-fau/frontdoor/index/index/docId/3577,"Rankl, Melanie, Vijay, Saurabh, Kienholz, C., Braun, Matthias",True,,Shuttle Radar Topography Mission,dataset-646
An inventory of topographic surface changes: the value of multi-temporal elevation data for change analysis and monitoring,https://doaj.org/toc/2194-9034,D. B. Gesch,True,The International Archives of the Photogrammetry,Shuttle Radar Topography Mission,dataset-646
Water Basin Delimitation in a Relief Transition Region,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-80872019000300115,"Ficher,Kevin, Pereira,Donizete, Almeida,André, Oliveira,Josiane",True,,Shuttle Radar Topography Mission,dataset-646
Island Modeling Using Unstructured Grid during a Tropical Storm,http://dx.doi.org/10.1155/2016/5834572,"Sinha, Mourani, Yadav, Ravi Kumar, Chakraborty, Paromita",True,International Journal of Oceanography,Shuttle Radar Topography Mission,dataset-646
Glacial landforms of northwest Saskatchewan,http://dx.doi.org/10.1080/17445647.2017.1342212,"Sophie L. Norris, Martin Margold, Duane G. Froese",True,Journal of Maps,Shuttle Radar Topography Mission,dataset-646
An Image Matching Algorithm Integrating Global SRTM and Image Segmentation for Multi-Source Satellite Imagery,http://www.mdpi.com/2072-4292/8/8/672,"Xiao Ling, Yongjun Zhang, Jinxin Xiong, Xu Huang, Zhipeng Chen",True,Remote Sensing,Shuttle Radar Topography Mission,dataset-646
"Geotecnologias como suporte na identificação da forma de relevo – Chapada, no estado do Rio Grande do Norte - Brasil.",https://periodicos.ufrn.br/revistadoregne/article/view/10569/7486,"Eliezer Mazzetti Rosa, Lucas Silveira Amarim",True,Revista de Geociências do Nordeste,Shuttle Radar Topography Mission,dataset-646
"Two-Dimensional Dam-Break Flood Analysis in Data-Scarce Regions: The Case Study of Chipembe Dam, Mozambique",http://www.mdpi.com/2073-4441/9/6/432,"Manuel Álvarez, Jerónimo Puertas, Enrique Peña, María Bermúdez",True,Water,Shuttle Radar Topography Mission,dataset-646
