title,url,authors,open,journal,search_term,dataset_id
Habit Formation In Exercise: An Empirical Analysis of Exercise Habits,http://www.escholarship.org/uc/item/0zp687zb,"Dominguez, Jorge",True,,Local Climatological Data,dataset-659
Multifractal analysis of the rainfall time distribution on the metropolitan area of Barcelona (Spain),http://hdl.handle.net/2117/19110,"Rodríguez Solá, Raúl, Casas Castillo, M. del Carmen, Redaño Xipell, Ángel",True,,Local Climatological Data,dataset-659
Local-scale post-event assessments with GPS and UAV-based quick-response surveys: a pilot case from the Emilia–Romagna (Italy) coast,http://hdl.handle.net/11392/2396202,"E. Duo, A. C. Trembanis, S. Dohner, E. Grottoli, P. Ciavola",True,,Local Climatological Data,dataset-659
Spatiotemporal patterns of US drought awareness,http://link.springer.com/article/10.1057/s41599-019-0317-7,"Sungyoon Kim, Wanyun Shao, Jonghun Kam",True,Palgrave Communications,Local Climatological Data,dataset-659
Multifractal analysis of the rainfall time distribution on the metropolitan area of Barcelona (Spain),http://hdl.handle.net/2117/19110,"Rodríguez Solá, Raúl, Casas Castillo, M. del Carmen, Redaño Xipell, Ángel",True,,Local Climatological Data,dataset-659
Climatological features of blocking anticyclones in the Northern Hemisphere,http://www.tellusa.net/index.php/tellusa/article/view/11527,"Lupo, Anthony R., Smith, Phillip J.",True,Tellus A,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",True,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",True,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",True,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",True,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",True,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",True,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",True,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",True,,Local Climatological Data,dataset-659
A GIS TOOL TO EVALUATE THE SPATIAL EVOLUTION OF HYDRO-THERMIC FEATURES DURING GROWING SEASON OF VEGETABLE CROPS IN ELBE RIVER LOWLAND (POLABI),http://geographianapocensis.acad-cluj.ro/Revista/volume/nr_2_2012/pdf/Potop_Pavel.pdf,"VERA POTOP, PAVEL HAMOUZ, PAVEL ZAHRADNÍČEK, LUBOŠ TÜRKOTT",True,Geographia Napocensis,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",True,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",True,,Local Climatological Data,dataset-659
Integration of satellite remote sensing data in ecosystem modelling at local scales: Practices and trends,http://hdl.handle.net/11311/1058698,"Pasetto, Damiano, Arenas-Castro, Salvador, Bustamante, Javier, Casagrandi, Renato, Chrysoulakis, Nektarios, Cord, Anna F., Dittrich, Andreas, Domingo-Marimon, Cristina, El Serafy, Ghada, Karnieli, Arnon, Kordelas, Georgios A., Manakos, Ioannis, Mari, Lorenzo, Monteiro, Antonio, Palazzi, Elisa, Poursanidis, Dimitris, Rinaldo, Andrea, Terzago, Silvia, Ziemba, Alex, Ziv, Guy",True,,Local Climatological Data,dataset-659
Weather influence on passive microwave brightness temperatures,http://www.polarresearch.net/index.php/polar/article/view/6682,"Løvås, Stig M., Rubinstein, Irene, Ulstad, Christian",True,Polar Research,Local Climatological Data,dataset-659
Resolving Nonstationary Spectral Information in Wind Speed Time Series Using the Hilbert-Huang Transform,https://orbit.dtu.dk/en/publications/resolving-nonstationary-spectral-information-in-wind-speed-time-series-using-the-hilberthuang-transform(83a1f027-e02b-47e7-a676-72c9269e52b9).html,"Vincent, Claire Louise, Giebel, Gregor, Pinson, Pierre, Madsen, Henrik",False,,Local Climatological Data,dataset-659
Estimating the water needed to end the drought or reduce the drought severity in the Carpathian region,http://hdl.handle.net/11336/37339,"Antofie, T., Naumann, Gustavo, Spinoni, J., Vogt, J.",True,,Local Climatological Data,dataset-659
"Estimation of Groundwater Recharges Using Empirical Formulae in Odeda Local Government Area, Ogun State, Nigeria",http://www.mdpi.com/2078-1547/6/2/271,"Adeleke, Oluseyi, Makinde, Victor, Eruola, Ayobami, Dada, Oluwaseun, Ojo, Akintayo, Aluko, Taiwo",True,Challenges,Local Climatological Data,dataset-659
A New Application of Unsupervised Learning to Nighttime Sea Fog Detection,http://europepmc.org/articles/PMC6244660,"Shin, Daegeun, Kim, Jae-Hwan",True,Asia-Pacific Journal of Atmospheric Sciences,Local Climatological Data,dataset-659
Aplikasi Model SWAT Untuk Mensimulasikan Debit Sub DAS Krueng Meulesong Menggunakan Data Klimatologi Aktual Dan Data Klimatologi Hasil Perkiraan,http://jurnal.unsyiah.ac.id/RTP/article/view/912,T. Ferijal,True,Rona Teknik Pertanian,Local Climatological Data,dataset-659
"A 60-year reconstructed high-resolution local meteorological data set in Central Sahel (1950-2009): evaluation, analysis and application to land surface modelling",http://dx.doi.org/10.1002/joc.4874,"Leauthaud, Crystèle, Cappelaere, B., Demarty, J., Guichard, Laurence, Velluet, C., Kergoat, Laurent, Vischel, T., Grippa, Manuela, Mouhaimouni, M., Bouzou Moussa, Ibrahim, Mainassara, I., Sultan, B.",True,,Local Climatological Data,dataset-659
Intraannual variability of tides in the thermosphere from model simulations and in situ satellite observations,http://resolver.tudelft.nl/uuid:07fc2767-47df-41ac-8fe6-d4a4ca1ae83e,"Häusler, K., Hagan, M.E., Forbes, J.M., Zhang, X., Doornbos, E., Bruinsma, S., Lu, G.",True,,Local Climatological Data,dataset-659
Mobile measurement techniques for local and micro-scale studies in urban and topo-climatology,https://opus.bibliothek.uni-augsburg.de/opus4/frontdoor/index/index/docId/67041,"Seidel, Jochen, Ketzler, Gunnar, Bechtel, Benjamin, Thies, Boris, Philipp, Andreas, Böhner, Jürgen, Egli, Sebastian, Eisele, Micha, Herma, Felix, Langkamp, Thomas, Petersen, Erik, Sachsen, Timo, Schlabing, Dirk, Schneider, Christoph",True,,Local Climatological Data,dataset-659
Role of orography in the spatial distribution of precipitation over the Spanish Mediterranean zone,http://hdl.handle.net/10261/88265,"Sotillo, Marcos G., Ramis, Clemente, Romero, Romualdo, Alonso Oroza, Sergio, Homar, Víctor",True,Climate Research 23: 247-261 (2003),Local Climatological Data,dataset-659
"Global monthly sea surface nitrate fields estimated from remotely sensed sea surface temperature, chlorophyll, and modeled mixed layer depth",http://oceanrep.geomar.de/27998/,"Arteaga, Lionel, Pahlow, Markus, Oschlies, Andreas",True,,Local Climatological Data,dataset-659
"Intra-urban temperature observations in two Central European cities, a summer study",http://urn.kb.se/resolve?urn=urn:nbn:se:du-25458,"Lelovics, Enikő, Unger, János, Savić, Stevan, Gál, Tamás Mátyás, Milosevic, Dragan, Gulyás, Ágnes, Markovic, Vladimir, Arsenovic, Daniela, Gál, Csilla V",True,,Local Climatological Data,dataset-659
A simple mechanism for the climatological midsummer drought along the Pacific coast of Central America,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362013000200009&lng=en&tlng=en,"Karnauskas, K. B., Seager, R., Giannini, A., Busalacchi, A. J.",True,,Local Climatological Data,dataset-659
Polar stratospheric cloud climatology based on CALIPSO spaceborne lidar measurements from 2006 to 2017,https://www.atmos-chem-phys.net/18/10881/2018/acp-18-10881-2018.pdf,"M. C. Pitts, L. R. Poole, R. Gonzalez, R. Gonzalez",True,Atmospheric Chemistry and Physics,Local Climatological Data,dataset-659
Climatological classification of available potential energy for convection in the city of Belém-PA,http://repositorio.ufpa.br/jspui/handle/2011/7505,"Josiane Sarmento dos Santos, Maria Aurora Santos da Mota, Edson José Paulino da Rocha",True,,Local Climatological Data,dataset-659
Alternative Vegetation States in Tropical Forests and Savannas: The Search for Consistent Signals in Diverse Remote Sensing Data,https://www.mdpi.com/2072-4292/11/7/815,"Sanath Sathyachandran Kumar, Niall P. Hanan, Lara Prihodko, Julius Anchang, C. Wade Ross, Wenjie Ji, Brianna M Lind",True,Remote Sensing,Local Climatological Data,dataset-659
Long term analysis of ionospheric polar patches based on CHAMP TEC data,http://gfzpublic.gfz-potsdam.de/pubman/item/escidoc:247506,"M. Noja, Claudia Stolle, Jaeheung Park, Hermann Lühr",True,,Local Climatological Data,dataset-659
"Die Gletscher um ""1850"" und ""HEUTE"" im Bünderland und in den angrenzenden Gebieten : Untersuchungen zur Höhenlage, Veränderungen und räumlichen Struktur von Schneegrenzen",https://doaj.org/toc/0016-7312,M. Maisch,True,,Local Climatological Data,dataset-659
"Tropospheric ozone climatology at two southern subtropical sites, (Reunion Island and Irene, South Africa) from ozone sondes, LIDAR, aircraft and in situ measurements",https://hal.archives-ouvertes.fr/hal-00328331,"Clain, Gaëlle, Baray, Jean-Luc, Delmas, Robert, Diab, R., Leclair De Bellevue, Jimmy, Keckhut, Philippe, Posny, Françoise, Metzger, Jean-Marc, Cammas, Jean-Pierre",True,,Local Climatological Data,dataset-659
An eddy-permitting coupled physical-biological model of the North Atlantic. Part II: Ecosystem dynamics and comparison with satellite and JGOFS local studies data,http://oceanrep.geomar.de/6889/,"Oschlies, Andreas, Koeve, Wolfgang, Garcon, V.",True,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",True,,Local Climatological Data,dataset-659
Nearest neighbour models for local and regional avalanche forecasting,https://hal.archives-ouvertes.fr/hal-00298992/document,"Gassner , M., Brabec , B.",True,,Local Climatological Data,dataset-659
Zoning of erosion potential of water accumulated in snow cover based on climatological data analysis,https://acta.mendelu.cz/57/5/0271/,"Jana Smolíková, Hana Pokladníková, František Toman",True,Acta Universitatis Agriculturae et Silviculturae Mendelianae Brunensis,Local Climatological Data,dataset-659
PENENTUAN KOEFISIEN UNTUK PERHITUNGAN SUHU UDARA RATA-RATA HARIAN DATA STASIUN KLIMATOLOGI PALEMBANG,http://puslitbang.bmkg.go.id/jmg/index.php/jmg/article/view/260,"Arsali Arsali, Octavianus Cakra Satya, Supardi Supardi, Indra Purna",True,Jurnal Meteorologi dan Geofisika,Local Climatological Data,dataset-659
Calibration and validation of a one-dimensional complex marine biogeochemical flux model in different areas of the northern Adriatic shelf,http://www.ann-geophys.net/21/413/2003/angeo-21-413-2003.pdf,"M. Vichi, M. Vichi, P. Oddo, M. Zavatarelli, A. Coluccelli, G. Coppini, M. Celio, S. Fonda Umani, N. Pinardi",True,Annales Geophysicae,Local Climatological Data,dataset-659
Mobile measurement techniques for local and micro-scale studies in urban and topo-climatology,http://publications.rwth-aachen.de/search?p=id:%22RWTH-2016-08993%22,"Seidel, Jochen, Ketzler, Gunnar, Bechtel, Benjamin, Thies, Boris, Philipp, Andreas, Böhner, Jürgen, Egli, Sebastian, Eisele, Micha, Herma, Felix, Langkamp, Thomas, Petersen, Erik, Sachsen, Timo, Schlabing, Dirk, Schneider, Christoph",True,,Local Climatological Data,dataset-659
Analysis and downscaling multi-model seasonal forecasts in Peru using self-organizing maps,http://hdl.handle.net/10902/1878,"Gutiérrez Llorente, José Manuel, Cano Trueba, Rafael, Cofiño González, Antonio Santiago, Sordo García, Carmen María",True,Tellus A,Local Climatological Data,dataset-659
ANÁLISE ESPAÇO-TEMPORAL DA EVAPOTRANSPIRAÇÃO DE REFERÊNCIA SOB DIFERENTES REGIMES DE PRECIPITAÇÕES EM PERNAMBUCO,http://www.redalyc.org/articulo.oa?id=237117605018,"ALEXSANDRO OLIVEIRA DA SILVA, GEBER BARBOSA DE ALBUQUERQUE MOURA, ÊNIO FARIAS DE FRANÇA E SILVA, PABRÍCIO MARCOS OLIVEIRA LOPES, ANA PAULA NUNES DA SILVA",True,Revista Caatinga,Local Climatological Data,dataset-659
Spatial and temporal variability of phytoplankton in the Gulf of Cádiz through remote sensing images,http://hdl.handle.net/10261/43182,"Navarro, Gabriel, Ruiz Segura, Javier",False,,Local Climatological Data,dataset-659
"Potential of utilization of rain water excess for irrigation of green roofs in Mato Grosso, Brasil",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162013000400024,"Vieira,Nathan L., Queiroz,Tadeu M. de, Fagundes,Minéia C., Dallacort,Rivanildo",True,,Local Climatological Data,dataset-659
Managing the Health Impacts of Drought in Brazil,http://dx.doi.org/10.1371/journal.pone.0062041,"Sena, Aderita, Barcellos, Christovam, Freitas, Carlos, Corvalan, Carlos",True,International Journal of Environmental Research and Public Health,Local Climatological Data,dataset-659
Surface Salinity Balance in the Tropical Pacific Off Mexico,http://hdl.handle.net/10261/170275,"Portela, Esther, Beier, Emilio, Barton, Eric D., Sánchez-Velasco, Laura",True,,Local Climatological Data,dataset-659
