title,journal,url,authors,open,search_term,dataset_id
Rainfall variability over Malawi during the late 19th century,,http://livrepository.liverpool.ac.uk/3013701/1/C%3A%5CUsers%5Cendfield%5CDocuments%5CMalawi%2017-R1%20Clean%20version.docx,"Nash, David J., Endfield, Georgina H., Pribyl, Kathleen, Klein, Jørgen, Adamson, George C. D.",True,Global Historical Climatology Network,dataset-638
A probabilistic gridded product for daily precipitation extremes over the United States,,http://www.escholarship.org/uc/item/9x17g0pj,"Risser, Mark D, Paciorek, Christopher J, Wehner, Michael F, O’Brien, Travis A, Collins, William D",True,Global Historical Climatology Network,dataset-638
Increasing Winter Precipitation over Arid Central Asia under Global Warming,Atmosphere,http://www.mdpi.com/2073-4433/7/10/139,"Shikai Song, Jie Bai",True,Global Historical Climatology Network,dataset-638
A 1973–2008 Archive of Climate Surfaces for NW Maghreb,,http://hdl.handle.net/10261/134261,"Ruiz Jimeno, Alberto, Sanjuán, María E., Puigdefábregas, Juan, Barrio, G. del",True,Global Historical Climatology Network,dataset-638
Terrestrial ecosystem production: A process model based on global satellite and surface data,,http://www.escholarship.org/uc/item/52z028wn,"Potter, Christopher S., Randerson, James T., Field, Christopher B., Matson, Pamela A., Vitousek, Peter M., Mooney, Harold A., Klooster, Steven A.",True,Global Historical Climatology Network,dataset-638
Reanaliza NCEP/NCAR i możliwości jej wykorzystania do badań rozkładu przestrzennego temperatury powietrza w Arktyce i Subarktyce Amerykańskiej,,http://repozytorium.umk.pl/handle/item/5152,"Vízi, Zsuzsanna, Przybylak, Rajmund",True,Global Historical Climatology Network,dataset-638
"Reworked Coccoliths as runoff proxy for the last 400 years: The case of Gaeta Gulf (central Tyrrhenian Sea, Central Italy)",,http://hdl.handle.net/11367/58128,"Bonomo, S, Cascella, A., Alberico, I., Sorgato, S., Pelosi, N., Ferraro, L., Lirer, F., Vallefuoco, M., Bellucci, L., Agnini, C., Pappone, G.",False,Global Historical Climatology Network,dataset-638
The changing shape of Northern Hemisphere summer temperature distributions,,http://www.escholarship.org/uc/item/3vq7f0gq,"McKinnon, Karen A, Rhines, Andrew, Tingley, Martin P, Huybers, Peter",True,Global Historical Climatology Network,dataset-638
The Mass Elevation Effect of the Central Andes and Its Implications for the Southern Hemisphere's Highest Treeline,Mountain Research and Development,http://www.bioone.org/doi/full/10.1659/MRD-JOURNAL-D-15-00027,"Wenhui He, Baiping Zhang, Fang Zhao, Shuo Zhang, Wenwen Qi, Jing Wang, Wenjie Zhang",True,Global Historical Climatology Network,dataset-638
"Exploring changes in rainfall intensity and seasonal variability in the Southeastern U.S.: Stakeholder engagement, observations, and adaptation",Climate Risk Management,http://www.sciencedirect.com/science/article/pii/S2212096315000054,"Daniel R. Dourte, Clyde W. Fraisse, Wendy-Lin Bartels",True,Global Historical Climatology Network,dataset-638
Climatic variation and runoff from partially-glacierised Himalayan tributary basins of the Ganges,,http://usir.salford.ac.uk/38473/13/1-s2.0-S0048969713013028-main.pdf,"Collins, DN, Davenport, JL, Stoffel, M",False,Global Historical Climatology Network,dataset-638
A Comparison of Multiple Datasets for Monitoring Thermal Time in Urban Areas over the U.S. Upper Midwest,Remote Sensing,http://www.mdpi.com/2072-4292/8/4/297,"Cole Krehbiel, Geoffrey M. Henebry",True,Global Historical Climatology Network,dataset-638
HadISDH: an updateable land surface specific humidity product for climate monitoring,,http://eprints.maynoothuniversity.ie/6483/,"K. M. Willett, C. N. Williams Jr., R. J. H. Dunn, P. W. Thorne, S. Bell, M. de Podesta, P. D. Jones, D. E. Parker",True,Global Historical Climatology Network,dataset-638
