api,doi,title,url,search_term,dataset,valid,pdf
dimensions,10.1007/s12108-999-1007-5,"Collaboration in sociology and other scientific disciplines: A comparative trend analysis of scholarship in the social, physical, and mathematical sciences",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Collaboration%20in%20sociology%20and%20other%20scientific%20disciplines%3A%20A%20comparative%20trend%20analysis%20of%20scholarship%20in%20the%20social%2C%20physical%2C%20and%20mathematical%20sciences,Sharon Levin Survey of Doctorate Recipients,dataset-371,,
dimensions,10.2139/ssrn.2105573,Destination Choices of Mobile European Researchers: Europe versus North America,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Destination%20Choices%20of%20Mobile%20European%20Researchers%3A%20Europe%20versus%20North%20America,Paula Stephan Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1111/j.1468-2257.2004.00257.x,Differential Employment Patterns for Citizens and Non‐Citizens in Science and Engineering in the United States: Minting and Competitive Effects,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Differential%20Employment%20Patterns%20for%20Citizens%20and%20Non%E2%80%90Citizens%20in%20Science%20and%20Engineering%20in%20the%20United%20States%3A%20Minting%20and%20Competitive%20Effects,Paula Stephan Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1177/0891242403262019,Doctoral Education and Economic Development: The Flow of New Ph.D.s to Industry,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Doctoral%20Education%20and%20Economic%20Development%3A%20The%20Flow%20of%20New%20Ph.D.s%20to%20Industry,Paula Stephan Survey of Doctorate Recipients,dataset-371,,
dimensions,10.2139/ssrn.262438,"Does Science Discriminate Against Women? Evidence from Academia, 1973-1997",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Does%20Science%20Discriminate%20Against%20Women%3F%20Evidence%20from%20Academia%2C%201973-1997,Donna Ginther Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1162/rest.90.3.518,Ethnic Scientific Communities and International Technology Diffusion,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Ethnic%20Scientific%20Communities%20and%20International%20Technology%20Diffusion,Paula Stephan Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1023/a:1010682017950,Exceptional contributions to US science by the foreign-born and foreign-educated,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Exceptional%20contributions%20to%20US%20science%20by%20the%20foreign-born%20and%20foreign-educated,Paula Stephan Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1177/0013161x06293716,"Exploring the Faculty Pipeline in Educational Administration: Evidence from the Survey of Earned Doctorates, 1999 to 2000",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Exploring%20the%20Faculty%20Pipeline%20in%20Educational%20Administration%3A%20Evidence%20from%20the%20Survey%20of%20Earned%20Doctorates%2C%201999%20to%202000,Lisa Wolf-Wendel Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1017/s1355617718000528,Final Program Forty Sixth Annual Meeting International Neuropsychological Society,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Final%20Program%20Forty%20Sixth%20Annual%20Meeting%20International%20Neuropsychological%20Society,Sharon Levin Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1017/s1355617715000417,"Final Program Forty Third Annual Meeting International Neuropsychological Society February 4–7, 2015 Denver, Colorado, USA",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Final%20Program%20Forty%20Third%20Annual%20Meeting%20International%20Neuropsychological%20Society%20February%204%E2%80%937%2C%202015%20Denver%2C%20Colorado%2C%20USA,Sharon Levin Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1038/nbt.2449,Foreign-born scientists: mobility patterns for 16 countries,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Foreign-born%20scientists%3A%20mobility%20patterns%20for%2016%20countries,Paula Stephan Survey of Doctorate Recipients,dataset-371,,
dimensions,10.1007/s11024-017-9320-6,Gender Differences in Publication Productivity Among Academic Scientists and Engineers in the U.S. and China: Similarities and Differences,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Gender%20Differences%20in%20Publication%20Productivity%20Among%20Academic%20Scientists%20and%20Engineers%20in%20the%20U.S.%20and%20China%3A%20Similarities%20and%20Differences,Donna Ginther Survey of Doctorate Recipients,dataset-371,,
