api,doi,title,url,search_term,dataset,valid,pdf
dimensions,10.1126/science.352.6288.880,‘Employment crisis’ for new Ph.D.s is an illusion,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=%E2%80%98Employment%20crisis%E2%80%99%20for%20new%20Ph.D.s%20is%20an%20illusion,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1615/jwomenminorscieneng.2015011143,"""RESPECT ME FOR MY SCIENCE"": A BOURDIEUIAN ANALYSIS OF WOMEN SCIENTISTS' INTERACTIONS WITH FACULTY AND SOCIALIZATION INTO SCIENCE",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=%22RESPECT%20ME%20FOR%20MY%20SCIENCE%22%3A%20A%20BOURDIEUIAN%20ANALYSIS%20OF%20WOMEN%20SCIENTISTS%27%20INTERACTIONS%20WITH%20FACULTY%20AND%20SOCIALIZATION%20INTO%20SCIENCE,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1017/s1049096508081080,"“Written, published, … cross-indexed, and footnoted”: Producing Black Female Ph.D.s and Black Women's and Gender Studies Scholarship in Political Science",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=%E2%80%9CWritten%2C%20published%2C%20%E2%80%A6%20cross-indexed%2C%20and%20footnoted%E2%80%9D%3A%20Producing%20Black%20Female%20Ph.D.s%20and%20Black%20Women%27s%20and%20Gender%20Studies%20Scholarship%20in%20Political%20Science,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1002/bes2.1624,A Data‐Based Guide to the North American Ecology Faculty Job Market,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Data%E2%80%90Based%20Guide%20to%20the%20North%20American%20Ecology%20Faculty%20Job%20Market,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1007/s10734-015-9860-3,"A decade beyond the doctorate: the influence of a US postdoctoral appointment on faculty career, productivity, and salary",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20decade%20beyond%20the%20doctorate%3A%20the%20influence%20of%20a%20US%20postdoctoral%20appointment%20on%20faculty%20career%2C%20productivity%2C%20and%20salary,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1017/s1537592716000268,A Discussion of Suzanne Mettler’s Degrees of Inequality: How the Politics of Higher Education Sabotaged the American Dream,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Discussion%20of%20Suzanne%20Mettler%E2%80%99s%20Degrees%20of%20Inequality%3A%20How%20the%20Politics%20of%20Higher%20Education%20Sabotaged%20the%20American%20Dream,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1017/s1537592716000232,A Discussion of Suzanne Mettler’s Degrees of Inequality: How the Politics of Higher Education Sabotaged the American Dream,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Discussion%20of%20Suzanne%20Mettler%E2%80%99s%20Degrees%20of%20Inequality%3A%20How%20the%20Politics%20of%20Higher%20Education%20Sabotaged%20the%20American%20Dream,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1017/s1537592716000256,A Discussion of Suzanne Mettler’s Degrees of Inequality: How the Politics of Higher Education Sabotaged the American Dream,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Discussion%20of%20Suzanne%20Mettler%E2%80%99s%20Degrees%20of%20Inequality%3A%20How%20the%20Politics%20of%20Higher%20Education%20Sabotaged%20the%20American%20Dream,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1017/s1537592716000244,A Discussion of Suzanne Mettler’s Degrees of Inequality: How the Politics of Higher Education Sabotaged the American Dream,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Discussion%20of%20Suzanne%20Mettler%E2%80%99s%20Degrees%20of%20Inequality%3A%20How%20the%20Politics%20of%20Higher%20Education%20Sabotaged%20the%20American%20Dream,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1017/s153759271600027x,A Discussion of Suzanne Mettler’s Degrees of Inequality: How the Politics of Higher Education Sabotaged the American Dream,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Discussion%20of%20Suzanne%20Mettler%E2%80%99s%20Degrees%20of%20Inequality%3A%20How%20the%20Politics%20of%20Higher%20Education%20Sabotaged%20the%20American%20Dream,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1017/s1537592716000268,A Discussion of Suzanne Mettler’s Degrees of Inequality: How the Politics of Higher Education Sabotaged the American Dream,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Discussion%20of%20Suzanne%20Mettler%E2%80%99s%20Degrees%20of%20Inequality%3A%20How%20the%20Politics%20of%20Higher%20Education%20Sabotaged%20the%20American%20Dream,Survey of Earned Doctorates NSF,"dataset-370, dataset-371",,
dimensions,10.1017/s1537592716000232,A Discussion of Suzanne Mettler’s Degrees of Inequality: How the Politics of Higher Education Sabotaged the American Dream,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Discussion%20of%20Suzanne%20Mettler%E2%80%99s%20Degrees%20of%20Inequality%3A%20How%20the%20Politics%20of%20Higher%20Education%20Sabotaged%20the%20American%20Dream,Survey of Earned Doctorates NSF,"dataset-370, dataset-371",,
dimensions,10.1017/s1537592716000256,A Discussion of Suzanne Mettler’s Degrees of Inequality: How the Politics of Higher Education Sabotaged the American Dream,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Discussion%20of%20Suzanne%20Mettler%E2%80%99s%20Degrees%20of%20Inequality%3A%20How%20the%20Politics%20of%20Higher%20Education%20Sabotaged%20the%20American%20Dream,Survey of Earned Doctorates NSF,"dataset-370, dataset-371",,
dimensions,10.1017/s1537592716000244,A Discussion of Suzanne Mettler’s Degrees of Inequality: How the Politics of Higher Education Sabotaged the American Dream,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Discussion%20of%20Suzanne%20Mettler%E2%80%99s%20Degrees%20of%20Inequality%3A%20How%20the%20Politics%20of%20Higher%20Education%20Sabotaged%20the%20American%20Dream,Survey of Earned Doctorates NSF,"dataset-370, dataset-371",,
dimensions,10.1017/s153759271600027x,A Discussion of Suzanne Mettler’s Degrees of Inequality: How the Politics of Higher Education Sabotaged the American Dream,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Discussion%20of%20Suzanne%20Mettler%E2%80%99s%20Degrees%20of%20Inequality%3A%20How%20the%20Politics%20of%20Higher%20Education%20Sabotaged%20the%20American%20Dream,Survey of Earned Doctorates NSF,"dataset-370, dataset-371",,
dimensions,10.1371/journal.pone.0205898,A large-scale analysis of bioinformatics code on GitHub,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20large-scale%20analysis%20of%20bioinformatics%20code%20on%20GitHub,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1007/s10755-018-9447-x,A Nationwide Study of Research Publication Impact of Faculty in U.S. Higher Education Doctoral Programs,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Nationwide%20Study%20of%20Research%20Publication%20Impact%20of%20Faculty%20in%20U.S.%20Higher%20Education%20Doctoral%20Programs,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1111/j.0033-0124.2004.05603001.x,A Place for Geography in the Liberal Arts College?,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Place%20for%20Geography%20in%20the%20Liberal%20Arts%20College%3F,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1615/jwomenminorscieneng.v8.i2.10,"A PROFILE OF MEXICAN AMERICAN, PUERTO RICAN, AND OTHER HISPANIC STEM DOCTORATES: 1983 TO 1997",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20PROFILE%20OF%20MEXICAN%20AMERICAN%2C%20PUERTO%20RICAN%2C%20AND%20OTHER%20HISPANIC%20STEM%20DOCTORATES%3A%201983%20TO%201997,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1214/088342304000000404,A Report on the Future of Statistics,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Report%20on%20the%20Future%20of%20Statistics,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.3102/0002831214531813,A Survey of Mathematics Education Technology Dissertation Scope and Quality,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Survey%20of%20Mathematics%20Education%20Technology%20Dissertation%20Scope%20and%20Quality,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1017/s104909650002919x,A Survey of the Graduate Academic Marketplace in Political Science,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=A%20Survey%20of%20the%20Graduate%20Academic%20Marketplace%20in%20Political%20Science,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
