title,journal,url,authors,open,search_term,dataset_id
"Evaluation of Synoptic Snowfall on the Antarctic Ice Sheet Based on CloudSat, In-Situ Observations and Atmospheric Reanalysis Datasets",Remote Sensing,https://www.mdpi.com/2072-4292/11/14/1686,"Yihui Liu, Fei Li, Weifeng Hao, Jean-Pierre Barriot, Yetang Wang",True,ERA5 Reanalysis,dataset-666
Filling Gaps in Hourly Air Temperature Data Using Debiased ERA5 Data,Atmosphere,https://doaj.org/toc/2073-4433,"Miloš Lompar, Branislava Lalić, Ljiljana Dekić, Mina Petrić",True,ERA5 Reanalysis,dataset-666
Monitoring and Forecasting the Impact of the 2018 Summer Heatwave on Vegetation,,https://hal.archives-ouvertes.fr/hal-02355046,"Albergel, Clément, Dutra, Emanuel, Bonan, Bertrand, Zheng, Yongjun, Munier, Simon, Balsamo, Gianpaolo, De Rosnay, Patricia, Munoz-Sabater, Joaquin, Calvet, Jean-Christophe",True,ERA5 Reanalysis,dataset-666
Monitoring and Forecasting the Impact of the 2018 Summer Heatwave on Vegetation,,https://hal.archives-ouvertes.fr/hal-02355046,"Albergel, Clément, Dutra, Emanuel, Bonan, Bertrand, Zheng, Yongjun, Munier, Simon, Balsamo, Gianpaolo, De Rosnay, Patricia, Munoz-Sabater, Joaquin, Calvet, Jean-Christophe",True,ERA5 Reanalysis,dataset-666
Towards a Long-Term Reanalysis of Land Surface Variables over Western Africa: LDAS-Monde Applied over Burkina Faso from 2001 to 2018,,https://hal.archives-ouvertes.fr/hal-02355050,"Tall, Moustapha, Albergel, Clément, Bonan, Bertrand, Zheng, Yongjun, Guichard, Francoise, Drame, Mamadou,, Gaye, Amadou, Sintondji, Luc,, Hountondji, Fabien,, Nikiema, Pinghouinde Michel, Calvet, Jean-Christophe",True,ERA5 Reanalysis,dataset-666
Cold Bias of ERA5 Summertime Daily Maximum Land Surface Temperature over Iberian Peninsula,Remote Sensing,https://www.mdpi.com/2072-4292/11/21/2570,"Frederico Johannsen, Sofia Ermida, João P. A. Martins, Isabel F. Trigo, Miguel Nogueira, Emanuel Dutra",True,ERA5 Reanalysis,dataset-666
Cross-validating precipitation datasets in the Indus River basin,,https://www.repository.cam.ac.uk/handle/1810/299535,"Herzog, Michael, Baudouin, Jean-Philippe, Petrie, Cameron",False,ERA5 Reanalysis,dataset-666
Low-level jets over the North Sea based on ERA5 and observations: together they do better,Wind Energy Science,http://library.wur.nl/WebQuery/wurpubs/549710,"Kalverla, Peter C., Duncan Jr., James B., Steeneveld, Gert-Jan, Holtslag, Albert A.M.",True,ERA5 Reanalysis,dataset-666
Surface Heat Fluxes over the Northern Arabian Gulf and the Northern Red Sea: Evaluation of ECMWF-ERA5 and NASA-MERRA2 Reanalyses,Atmosphere,https://doaj.org/toc/2073-4433,"Senafi, Fahad Al, Anis, Ayal, Menezes, Viviane",True,ERA5 Reanalysis,dataset-666
An ERA5‐Based Model for Estimating Tropospheric Delay and Weighted Mean Temperature Over China With Improved Spatiotemporal Resolutions,Earth and Space Science,https://doi.org/10.1029/2019EA000701,"Zhangyu Sun, Bao Zhang, Yibin Yao",True,ERA5 Reanalysis,dataset-666
Evaluation of snow depth and snow cover over the Tibetan Plateau in global reanalyses using in situ and satellite remote sensing observations,The Cryosphere,https://www.the-cryosphere.net/13/2221/2019/tc-13-2221-2019.pdf,"Y. Orsolini, M. Wegmann, M. Wegmann, E. Dutra, B. Liu, G. Balsamo, K. Yang, K. Yang, P. de Rosnay, C. Zhu, W. Wang, W. Wang, R. Senan, G. Arduini",True,ERA5 Reanalysis,dataset-666
Modelling the Spatial Distribution of Wind Energy Resources in Latvia,Latvian Journal of Physics and Technical Sciences,http://www.degruyter.com/view/j/lpts.2017.54.issue-6/lpts-2017-0037/lpts-2017-0037.xml?format=INT,"Aniskevich S., Bezrukovs V., Zandovskis U., Bezrukovs D.",True,ERA5 Reanalysis,dataset-666
Temporal and Spatial Change Monitoring of Drought Grade Based on ERA5 Analysis Data and BFAST Method in the Belt and Road Area during 1989–2017,Advances in Meteorology,http://dx.doi.org/10.1155/2019/4053718,"Xue, Changdi, Wu, Hua, Jiang, Xiaoguang",True,ERA5 Reanalysis,dataset-666
MIDAS: A Benchmarking Multi-Criteria Method for the Identification of Defective Anemometers in Wind Farms,Energies,http://hdl.handle.net/10810/31864,"Rabanal, Arkaitz, Ulazia, Alain, Ibarra-Berastegi, Gabriel, Sáenz, Jon, Elosegui, Unai",True,ERA5 Reanalysis,dataset-666
Temporal and Spatial Change Monitoring of Drought Grade Based on ERA5 Analysis Data and BFAST Method in the Belt and Road Area during 1989–2017,Advances in Meteorology,http://dx.doi.org/10.1155/2019/4053718,"Changdi Xue, Hua Wu, Xiaoguang Jiang",True,ERA5 Reanalysis,dataset-666
An Energy Potential Estimation Methodology and Novel Prototype Design for Building-Integrated Wind Turbines,Energies,https://doaj.org/toc/1996-1073,"Garcia, Oscar, Ulazia, Alain, Rio, Mario del, Carreno-Madinabeitia, Sheila, Gonzalez-Arceo, Andoni",True,ERA5 Reanalysis,dataset-666
Variability of temperature and ozone in the upper troposphere and lower stratosphere from multi-satellite observations and reanalysis data,Atmospheric Chemistry and Physics,https://www.atmos-chem-phys.net/19/6659/2019/acp-19-6659-2019.pdf,"M. Shangguan, W. Wang, W. Wang, W. Wang, S. Jin, S. Jin",True,ERA5 Reanalysis,dataset-666
The Consequences of Air Density Variations over Northeastern Scotland for Offshore Wind Energy Potential,Energies,https://doaj.org/toc/1996-1073,"Ulazia, Alain, Nafarrate, Ander, Ibarra-Berastegi, Gabriel, Sáenz, Jon, Carreno-Madinabeitia, Sheila",True,ERA5 Reanalysis,dataset-666
Deriving Bias and Uncertainty in MERRA-2 Snowfall Precipitation Over High Mountain Asia,Frontiers in Earth Science,https://www.frontiersin.org/article/10.3389/feart.2019.00280/full,"Yufei Liu, Steven A. Margulis",True,ERA5 Reanalysis,dataset-666
Evaluation of Lebanon’s Offshore-Wind-Energy Potential,Journal of Marine Science and Engineering,https://www.mdpi.com/2077-1312/7/10/361,"Gabriel Ibarra-Berastegi, Alain Ulazia, Jon Saénz, Santos José González-Rojí",True,ERA5 Reanalysis,dataset-666
On the fine vertical structure of the low troposphere over the coastal margins of East Antarctica,,http://infoscience.epfl.ch/record/266472,"Vignon, Etienne, Traulle, Olivier, Berne, Alexis",True,ERA5 Reanalysis,dataset-666
An update on global atmospheric ice estimates from satellite observations and reanalyses,Atmospheric Chemistry and Physics,https://www.atmos-chem-phys.net/18/11205/2018/acp-18-11205-2018.pdf,"D. I. Duncan, P. Eriksson",True,ERA5 Reanalysis,dataset-666
On the fine vertical structure of the low troposphere over the coastal margins of East Antarctica,Atmospheric Chemistry and Physics,https://www.atmos-chem-phys.net/19/4659/2019/acp-19-4659-2019.pdf,"É. Vignon, O. Traullé, A. Berne",True,ERA5 Reanalysis,dataset-666
"A 16-year dataset (2000–2015) of high-resolution (3&thinsp;h, 10&thinsp;km) global surface solar radiation",Earth System Science Data,https://www.earth-syst-sci-data.net/11/1905/2019/essd-11-1905-2019.pdf,"W. Tang, W. Tang, K. Yang, K. Yang, J. Qin, X. Li, X. Li, X. Niu",True,ERA5 Reanalysis,dataset-666
Synoptic-scale conditions and convection-resolving hindcast experiments of a cold-season derecho on 3 January 2014 in western Europe,,https://publikationen.bibliothek.kit.edu/1000095050,"Mathias, Luca, Ludwig, Patrick, Pinto, Joaquim G.",True,ERA5 Reanalysis,dataset-666
Airborne Wind Energy Resource Analysis,,http://resolver.tudelft.nl/uuid:4c9574bd-c36e-4c77-af7c-4dfdaee2f061,"Bechtle, Philip, Schelbergen, M., Schmehl, R., Zillmann, Udo, Watson, S.J.",True,ERA5 Reanalysis,dataset-666
Bayesian Multi-Scale Spatio-Temporal Modeling of Precipitation in the Indus Watershed,Frontiers in Earth Science,https://www.frontiersin.org/article/10.3389/feart.2019.00210/full,"Michael F. Christensen, Matthew J. Heaton, Summer Rupper, C. Shane Reese, William F. Christensen",True,ERA5 Reanalysis,dataset-666
Upgraded global mapping information for earth system modelling: an application to surface water depth at the ECMWF,Hydrology and Earth System Sciences,https://www.hydrol-earth-syst-sci.net/23/4051/2019/hess-23-4051-2019.pdf,"M. Choulga, E. Kourzeneva, G. Balsamo, S. Boussetta, N. Wedi",True,ERA5 Reanalysis,dataset-666
The Moisture Sources and Transport Processes for a Sudden Rainstorm Associated with Double Low-Level Jets in the Northeast Sichuan Basin of China,Atmosphere,https://doaj.org/toc/2073-4433,"Fangli Zhang, Guoping Li, Jun Yue",True,ERA5 Reanalysis,dataset-666
Numerical simulation of an extreme haze pollution event over the North China Plain based on initial and boundary condition ensembles,Atmospheric and Oceanic Science Letters,http://dx.doi.org/10.1080/16742834.2019.1671136,"Xiaobin LI, Hongbo LIU, Ziyin ZHANG, Juanjuan LIU",True,ERA5 Reanalysis,dataset-666
Synoptic-scale conditions and convection-resolving hindcast experiments of a cold-season derecho on 3 January 2014 in western Europe,Natural Hazards and Earth System Sciences,https://www.nat-hazards-earth-syst-sci.net/19/1023/2019/nhess-19-1023-2019.pdf,"L. Mathias, L. Mathias, P. Ludwig, J. G. Pinto",True,ERA5 Reanalysis,dataset-666
Skin temperature from the Thermal Infrared Sounder IASI,,https://hal-insu.archives-ouvertes.fr/insu-02151705,"Safieddine, Sarah, Parracho, Ana Claudia, George, Maya, Aires, Filipe, Pellet, Victor, Clarisse, Lieven, Whitburn, Simon, Lezeaux, Olivier, Thépaut, Jean-Noël, Hersbach, Hans, Radnoti, Gabor, Goettsche, Frank, Martin, Maria, Doutriaux Boucher, Marie, Coppens, Dorothée, August, Thomas, Clerbaux, Cathy",True,ERA5 Reanalysis,dataset-666
A comprehensive 4D-Var vortex initialization using a nonhydrostatic axisymmetric TC model with convection accounted for,Tellus: Series A,https://doaj.org/toc/1600-0870,"Xiaoxu Tian, Xiaolei Zou",True,ERA5 Reanalysis,dataset-666
Evaluation of Machine Learning Classifiers for Predicting Deep Convection,Journal of Advances in Modeling Earth Systems,https://doi.org/10.1029/2018MS001561,"Peter Ukkonen, Antti Mäkelä",True,ERA5 Reanalysis,dataset-666
Intercomparison of middle-atmospheric wind in observations and models,,https://boris.unibe.ch/120067/,"Rüfenacht, Rolf, Baumgarten, Gerd, Hildebrand, Jens, Schranz, Franziska Martina, Matthias, Vivien, Stober, Gunter, Lübken, Franz-Josef, Kämpfer, Niklaus",True,ERA5 Reanalysis,dataset-666
Range-dependent thresholds for global flood early warning,Journal of Hydrology X,http://www.sciencedirect.com/science/article/pii/S2589915519300185,"Lorenzo Alfieri, Ervin Zsoter, Shaun Harrigan, Feyera Aga Hirpa, Christophe Lavaysse, Christel Prudhomme, Peter Salamon",True,ERA5 Reanalysis,dataset-666
Intercomparison of middle-atmospheric wind in observations and models,Atmospheric Measurement Techniques,https://doaj.org/toc/1867-8548,"R. Rüfenacht, R. Rüfenacht, R. Rüfenacht, G. Baumgarten, J. Hildebrand, F. Schranz, V. Matthias, G. Stober, F.-J. Lübken, N. Kämpfer",True,ERA5 Reanalysis,dataset-666
Analysis of a Mediterranean Tropical-Like Cyclone. Sensitivity to WRF Parameterizations and Horizontal Resolution,Atmosphere,https://doaj.org/toc/2073-4433,"Markos P. Mylonas, Kostas C. Douvis, Iliana D. Polychroni, Nadia Politi, Panagiotis T. Nastos",True,ERA5 Reanalysis,dataset-666
Global estimations of wind energy potential considering seasonal air density changes,,http://hdl.handle.net/11556/759,"Ulazia, Alain, Sáenz, Jon, Ibarra-Berastegi, Gabriel, González-Rojí, Santos J., Carreno-Madinabeitia, Sheila",True,ERA5 Reanalysis,dataset-666
GlobSim (v1.0): deriving meteorological time series for point locations from multiple global reanalyses,Geoscientific Model Development,https://www.geosci-model-dev.net/12/4661/2019/gmd-12-4661-2019.pdf,"B. Cao, B. Cao, X. Quan, N. Brown, E. Stewart-Jones, S. Gruber",True,ERA5 Reanalysis,dataset-666
A new approach for assessing synergies of solar and wind power: implications for West Africa,,http://hdl.handle.net/20.500.11850/289792,"Sterl, Sebastian, Liersch, Stefan, Koch, Hagen, Van Lipzig, Nicole, Thiery, Wim",True,ERA5 Reanalysis,dataset-666
Key Features and Adverse Weather of the Named Subtropical Cyclones over the Southwestern South Atlantic Ocean,Atmosphere,https://doaj.org/toc/2073-4433,"Michelle Simões Reboita, Rosmeri Porfírio da Rocha, Débora Martins de Oliveira",True,ERA5 Reanalysis,dataset-666
What controls the formation of nocturnal low-level stratus clouds over southern West Africa during the monsoon season?,,https://publikationen.bibliothek.kit.edu/1000099717,"Babić, Karmen, Kalthoff, Norbert, Adler, Bianca, Quinting, Julian F., Lohou, Fabienne, Dione, Cheikh, Lothon, Marie",True,ERA5 Reanalysis,dataset-666
What controls the formation of nocturnal low-level stratus clouds over southern West Africa during the monsoon season?,Atmospheric Chemistry and Physics,https://www.atmos-chem-phys.net/19/13489/2019/acp-19-13489-2019.pdf,"K. Babić, N. Kalthoff, B. Adler, J. F. Quinting, F. Lohou, C. Dione, M. Lothon",True,ERA5 Reanalysis,dataset-666
Relationship analysis of PM2.5 and boundary layer height using an aerosol and turbulence detection lidar,,https://doaj.org/toc/1867-8548,"C. Wang, C. Wang, M. Jia, H. Xia, H. Xia, Y. Wu, T. Wei, X. Shang, C. Yang, X. Xue, X. Dou, X. Dou",True,ERA5 Reanalysis,dataset-666
SM2RAIN–ASCAT (2007–2018): global daily satellite rainfall data from ASCAT soil moisture observations,Earth System Science Data,https://www.earth-syst-sci-data.net/11/1583/2019/essd-11-1583-2019.pdf,"L. Brocca, P. Filippucci, S. Hahn, L. Ciabatta, C. Massari, S. Camici, L. Schüller, B. Bojkov, W. Wagner",True,ERA5 Reanalysis,dataset-666
