title,url,authors,doi,journal,search_term,dataset_id
"Posible cambio climático debido a la explotación de agua subterránea en el Valle de Ojos Negros, Baja California",http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112001000100002&lng=en&tlng=en,"Ponce, V. Miguel, García Cueto, O. Rafael, Ercan, Sezar",,,Local Climatological Data,dataset-659
Quantifying climatological ranges and anomalies for Pacific coral reef ecosystems.,http://dx.doi.org/10.1371/journal.pone.0061974,"Gove, Jamison M., Williams, Gareth J., McManus, Margaret A., Heron, Scott F., Sandin, Stuart A., Vetter, Oliver J., Foley, David G.",10.1371/journal.pone.0061974,PLoS ONE,Local Climatological Data,dataset-659
Improving the Real-time Marine Forecasting of the Northern South China Sea by Assimilation of Glider-observed T/S Profiles,http://europepmc.org/articles/PMC6882807,"Peng, Shiqiu, Zhu, Yuhang, Li, Zhijin, Li, Yineng, Xie, Qiang, Liu, Shijie, Luo, Yeteng, Tian, Yu, Yu, Jiancheng",10.1038/s41598-019-54241-8,Scientific Reports,Local Climatological Data,dataset-659
Replacing mechanical thermometers with electronic thermometers in a Mediterranean test station and its impact on climatology,http://eprints.uniss.it/10568/,"Delitala, Alessandro Mario Sergio",,,Local Climatological Data,dataset-659
CONSIDERATIONS ON THE HAIL REGIME IN MOLDAVIA BETWEEN THE SIRET AND PRUT RIVERS,http://aerapa.conference.ubbcluj.ro/2011/PDF/Apostol_Machidon.pdf,"L. APOSTOL, O. MACHIDON",,Aerul şi Apa: Componente ale Mediului,Local Climatological Data,dataset-659
"Maximizing ozone signals among chemical, meteorological, and climatological variability",https://doaj.org/toc/1680-7324,"Tilmes, Simone, Emmons, Louisa, Garcia-Menendez, Fernando, Brown-Steiner, Benjamin E, Selin, Noelle E, Prinn, Ronald G, Monier, Erwan",10.5194/acp-18-8373-2018,Atmospheric Chemistry and Physics,Local Climatological Data,dataset-659
Improving the Real-time Marine Forecasting of the Northern South China Sea by Assimilation of Glider-observed T/S Profiles,http://link.springer.com/article/10.1038/s41598-019-54241-8,"Shiqiu Peng, Yuhang Zhu, Zhijin Li, Yineng Li, Qiang Xie, Shijie Liu, Yeteng Luo, Yu Tian, Jiancheng Yu",10.1038/s41598-019-54241-8,Scientific Reports,Local Climatological Data,dataset-659
"A climatological analysis of high-precipitation events in Dronning Maud Land, Antarctica, and associated large-scale atmospheric conditions",http://boris.unibe.ch/60014/,"Welker, Christoph, Martius, Olivia, Froidevaux, Paul, Reijmer, Carleen H., Fischer, Hubertus",10.7892/boris.60014,,Local Climatological Data,dataset-659
"Local-climatological Study on the Heat Island Phenomena and its Factors in Ôme City,Tokyo",http://hdl.handle.net/10114/10977,"KANO, Masanori, Sato, Norihito",,Japanese progress in climatology = Japanese progress in climatology,Local Climatological Data,dataset-659
A climatological study of polar stratospheric clouds (1989–1997) from LIDAR measurements over Dumont d'Urville (Antarctica),http://www.tellusb.net/index.php/tellusb/article/view/16598,"Santacesaria, Vincenzo, Mackenzie, A. Robert, Stefanutti, Leopoldo",10.3402/tellusb.v53i3.16598,Tellus B,Local Climatological Data,dataset-659
Fire-Risk Assessment in Northern Greece Using a Modified Fosberg Fire-Weather Index That Includes Forest Coverage,http://dx.doi.org/10.1155/2016/8108691,"Kambezidis, Harry D., Kalliampakos, George K.",10.1155/2016/8108691,International Journal of Atmospheric Sciences,Local Climatological Data,dataset-659
The Wind Regime in the Crişul Negru Hydrographic Basin,http://www.degruyter.com/view/j/pesd.2014.8.issue-2/pesd-2014-0024/pesd-2014-0024.xml?format=INT,Viorel Galiş,10.2478/pesd-2014-0024,Present Environment and Sustainable Development,Local Climatological Data,dataset-659
Prediction of local wind climatology from Met Office models: Virtual Met Mast techniques,http://centaur.reading.ac.uk/66218/1/New%20techniques%20for%20predicting%20local%20wind%20climatology%20-%20black%20and%20white%20revisedsubmit.pdf,"Standen, Jessica, Wilson, Clive, Vosper, Simon, Clark, Peter",10.1002/we.2013,,Local Climatological Data,dataset-659
Calibration and validation of a one-dimensional complex marine biogeochemical flux model in different areas of the northern Adriatic shelf,https://hal.archives-ouvertes.fr/hal-00318826,"Vichi , M., Oddo , P., Zavatarelli , M., Coluccelli , A., Coppini , G., Celio , M., Fonda Umani , S., Pinardi , N.",,,Local Climatological Data,dataset-659
An approach to build an event set of European windstorms based on ECMWF EPS,https://www.nat-hazards-earth-syst-sci.net/16/255/2016/,"Osinski, R., Lorenz, P., Kruschke, Tim, Voigt, M., Ulbrich, U., Leckebusch, G. C., Faust, E., Hofherr, T., Majewski, D.",10.5194/nhess-16-255-2016,,Local Climatological Data,dataset-659
IR-BASED SATELLITE PRODUCTS FOR THE MONITORING OF ATMOSPHERIC WATER VAPOR OVER THE BLACK SEA,http://aerapa.conference.ubbcluj.ro/2016/pdf/41_Velea_320_327.pdf,"VELEA LILIANA, BOJARIU ROXANA",10.17378/AWC2016_41,Aerul şi Apa: Componente ale Mediului,Local Climatological Data,dataset-659
A model study of the wind-driven and intrinsic variability of the Atlantic Ocean,http://dx.doi.org/10.6092/unina/fedoa/8122,"Quattrocchi, Giovanni",10.6092/unina/fedoa/8122,,Local Climatological Data,dataset-659
"Impact of New Laboratory Studies of N2O5 Hydrolysis on Global Model Budgets of Tropospheric Nitrogen Oxides, Ozone, and OH",http://nrs.harvard.edu/urn-3:HUL.InstRepos:3988779,"Evans, M. J., Jacob, Daniel J.",10.1029/2005GL022469,,Local Climatological Data,dataset-659
Role of co-occurring competition and facilitation in plant spacing hydrodynamics in water-limited environments,https://europepmc.org/articles/PMC5584436/,"Trautz, Andrew C., Illangasekare, Tissa H., Rodriguez-Iturbe, Ignacio",10.1073/pnas.1706046114,,Local Climatological Data,dataset-659
Evaluation and advancement of satellite precipitation estimation over the tropical Andes,http://dx.doi.org/10.25560/39278,"Manz, Bastian",10.25560/39278,,Local Climatological Data,dataset-659
Using adjoint sensitivity as a local structure function in variational data assimilation,https://www.nonlin-processes-geophys.net/8/347/2001/,"G. Hello, F. Bouttier",10.5194/npg-8-347-2001,,Local Climatological Data,dataset-659
The Influence of Madden–Julian Oscillation on Local-Scale Phenomena over Indonesia during the Western North Pacific and Australian Monsoon Phases,http://journals.ums.ac.id/index.php/fg/article/view/6226,"Ida Pramuwardani, Hartono Hartono, Sunarto Sunarto, Ardhasena Sopaheluwakan",10.23917/forgeo.v32i2.6226,Forum Geografi,Local Climatological Data,dataset-659
"Evidence of the North Atlantic Oscillation in varve composition and diatom assemblages from recent, annually laminated sediments of Lake Belau, northern Germany",http://gfzpublic.gfz-potsdam.de/pubman/item/escidoc:246894,"J. Zahrer, S. Dreibrodt, Achim Brauer",10.1007/s10933-013-9717-7,,Local Climatological Data,dataset-659
A probabilistic gridded product for daily precipitation extremes over the United States,http://www.escholarship.org/uc/item/9x17g0pj,"Risser, Mark D, Paciorek, Christopher J, Wehner, Michael F, O’Brien, Travis A, Collins, William D",10.1007/s00382-019-04636-0,,Local Climatological Data,dataset-659
Potential of Wind and Solar Electricity Generation in Bangladesh,http://dx.doi.org/10.5402/2012/401761,"Nandi, Sanjoy Kumar, Hoque, Mohammad Nasirul, Ghosh, Himangshu Ranjan, Roy, Swapan Kumar",10.5402/2012/401761,ISRN Renewable Energy,Local Climatological Data,dataset-659
Multi-time scale stream flow predictions: The support vector machines approach,https://digitalcommons.usu.edu/cee_facpub/2145,"Asefa, T., Kemblowski, M., Keblowski, M., McKee, Mac",,,Local Climatological Data,dataset-659
The Atlantic Ocean main pycnocline from Argo data,http://archimer.ifremer.fr/doc/00133/24435/,"Maze, Guillaume, Thierry, Virginie, Mercier, Herle",,,Local Climatological Data,dataset-659
Performance of Greenhouses in The Arabian Gulf,http://hdl.handle.net/10576/7985,"Hassab, M.A., Tag, I.A.",,,Local Climatological Data,dataset-659
A climatological morphology of ionospheric disturbances at high and polar latitudes,http://www.annalsofgeophysics.eu/index.php/annals/article/view/6696,"Dimitris N. Fotiadis, Sotiria D. Matta, Stamatis S. Kouris",10.4401/ag-6696,Annals of Geophysics,Local Climatological Data,dataset-659
RegCM3 regional climatologies for South America using reanalysis and ECHAM global model driving fields,http://dx.doi.org/10.7916/d85h7fd5,"Seth, Anji, Rauscher, Sara A., Camargo, Suzana J., Qian, Jian-Hua, Paul, J. S.",10.7916/d85h7fd5,,Local Climatological Data,dataset-659
Potential impact of sea surface temperature on rainfall over the western Philippines,http://link.springer.com/article/10.1186/s40645-017-0137-6,"Julie Mae B. Dado, Hiroshi G. Takahashi",10.1186/s40645-017-0137-6,Progress in Earth and Planetary Science,Local Climatological Data,dataset-659
Habit Formation In Exercise: An Empirical Analysis of Exercise Habits,http://www.escholarship.org/uc/item/0zp687zb,"Dominguez, Jorge",,,Local Climatological Data,dataset-659
Multifractal analysis of the rainfall time distribution on the metropolitan area of Barcelona (Spain),http://hdl.handle.net/2117/19110,"Rodríguez Solá, Raúl, Casas Castillo, M. del Carmen, Redaño Xipell, Ángel",10.1007/s00703-013-0256-6,,Local Climatological Data,dataset-659
Local-scale post-event assessments with GPS and UAV-based quick-response surveys: a pilot case from the Emilia–Romagna (Italy) coast,http://hdl.handle.net/11392/2396202,"E. Duo, A. C. Trembanis, S. Dohner, E. Grottoli, P. Ciavola",10.5194/nhess-18-2969-2018,,Local Climatological Data,dataset-659
Spatiotemporal patterns of US drought awareness,http://link.springer.com/article/10.1057/s41599-019-0317-7,"Sungyoon Kim, Wanyun Shao, Jonghun Kam",10.1057/s41599-019-0317-7,Palgrave Communications,Local Climatological Data,dataset-659
Multifractal analysis of the rainfall time distribution on the metropolitan area of Barcelona (Spain),http://hdl.handle.net/2117/19110,"Rodríguez Solá, Raúl, Casas Castillo, M. del Carmen, Redaño Xipell, Ángel",10.1007/s00703-013-0256-6,,Local Climatological Data,dataset-659
Climatological features of blocking anticyclones in the Northern Hemisphere,http://www.tellusa.net/index.php/tellusa/article/view/11527,"Lupo, Anthony R., Smith, Phillip J.",10.3402/tellusa.v47i4.11527,Tellus A,Local Climatological Data,dataset-659
Development of Mountain Climate Generator and Snowpack Model for Erosion Predictions in the Western United States Using WEPP: Phase IV,https://digitalcommons.usu.edu/water_rep/590,"Bowles, David S., Lall, U., Tarboton, D. G., Malek, E., Rajagopalan, B., Chowdhury, T., Kluzak, E.",10.21597/jist.407892,,Local Climatological Data,dataset-659
Considerations on the use of third party data in spatial interpolation for climatological applications,https://figshare.com/articles/Considerations_on_the_use_of_third_party_data_in_spatial_interpolation_for_climatological_applications/10279637,"Lussana, Cristian, Nipen, Thomas Nils, Seierstad, Ivar Ambjørn, Tveito, Ole Einar, Tunheim, Ketil, Båserud, Line",10.6084/m9.figshare.10279637.v1,,Local Climatological Data,dataset-659
"A 60-year reconstructed high-resolution local meteorological data set in Central Sahel (1950-2009) : evaluation, analysis and application to land surface modelling",http://www.documentation.ird.fr/hor/fdi:010070216,"Leauthaud, C., Cappelaere, Bernard, Demarty, Jérome, Guichard, F., Velluet, Cecile, Kergoat, L., Vischel, T., Grippa, M., Mouhaimouni, M., Bouzou Moussa, I., Mainassara, I., Sultan, Benjamin",10.1590/S1516-31802011000200014,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",10.1016/j.ecolind.2015.12.005,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",10.1016/j.ecolind.2015.12.005,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",10.1016/j.ecolind.2015.12.005,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",10.1016/j.ecolind.2015.12.005,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",10.1016/j.ecolind.2015.12.005,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",10.1016/j.ecolind.2015.12.005,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",10.1016/j.ecolind.2015.12.005,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",10.1016/j.ecolind.2015.12.005,,Local Climatological Data,dataset-659
A GIS TOOL TO EVALUATE THE SPATIAL EVOLUTION OF HYDRO-THERMIC FEATURES DURING GROWING SEASON OF VEGETABLE CROPS IN ELBE RIVER LOWLAND (POLABI),http://geographianapocensis.acad-cluj.ro/Revista/volume/nr_2_2012/pdf/Potop_Pavel.pdf,"VERA POTOP, PAVEL HAMOUZ, PAVEL ZAHRADNÍČEK, LUBOŠ TÜRKOTT",,Geographia Napocensis,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",10.1016/j.ecolind.2015.12.005,,Local Climatological Data,dataset-659
"Building an indicator to characterize the thermal conditions for plant growth on an Arctic archipelago, Svalbard",https://hal.archives-ouvertes.fr/hal-01291153,"Joly , Daniel, Arnesen , Geir, Malnes , Eirik, Nilsen , Lennart",10.1016/j.ecolind.2015.12.005,,Local Climatological Data,dataset-659
"Global Atmospheric Circulation Statistics, 1000-1 mb",http://dx.doi.org/10.5065/d6bg2kz6,"Randel, William",10.5065/d6bg2kz6,,Local Climatological Data,dataset-659
Integration of satellite remote sensing data in ecosystem modelling at local scales: Practices and trends,http://hdl.handle.net/11311/1058698,"Pasetto, Damiano, Arenas-Castro, Salvador, Bustamante, Javier, Casagrandi, Renato, Chrysoulakis, Nektarios, Cord, Anna F., Dittrich, Andreas, Domingo-Marimon, Cristina, El Serafy, Ghada, Karnieli, Arnon, Kordelas, Georgios A., Manakos, Ioannis, Mari, Lorenzo, Monteiro, Antonio, Palazzi, Elisa, Poursanidis, Dimitris, Rinaldo, Andrea, Terzago, Silvia, Ziemba, Alex, Ziv, Guy",10.1111/2041-210X.13018,,Local Climatological Data,dataset-659
Weather influence on passive microwave brightness temperatures,http://www.polarresearch.net/index.php/polar/article/view/6682,"Løvås, Stig M., Rubinstein, Irene, Ulstad, Christian",10.3402/polar.v13i1.6682,Polar Research,Local Climatological Data,dataset-659
Resolving Nonstationary Spectral Information in Wind Speed Time Series Using the Hilbert-Huang Transform,https://orbit.dtu.dk/en/publications/resolving-nonstationary-spectral-information-in-wind-speed-time-series-using-the-hilberthuang-transform(83a1f027-e02b-47e7-a676-72c9269e52b9).html,"Vincent, Claire Louise, Giebel, Gregor, Pinson, Pierre, Madsen, Henrik",10.1175/2009JAMC2058.1,,Local Climatological Data,dataset-659
Lightning in New Zealand (NZ Meteorological Society presentation),https://figshare.com/articles/Lightning_in_New_Zealand_NZ_Meteorological_Society_presentation_/11296424,"Hawke, Kerryn",10.6084/m9.figshare.11296424.v1,,Local Climatological Data,dataset-659
