title,url,authors,doi,journal,search_term,dataset_id
Performance of urban storm drainage network under changing climate scenarios: Flood mitigation in Indian coastal city,http://europepmc.org/articles/PMC6533249,"Sankar, Guganesh, Andimuthu, Ramachandran, Kandasamy, Palanivelu, Mudgal, B V, Jeganathan, Anushiya, Balu, Abinaya",10.1038/s41598-019-43859-3,Scientific Reports,Coastal Flood Frequency,dataset-622
Joint projections of US East Coast sea level and storm surge using a novel flood index,http://dx.doi.org/10.7282/t3wh2rzr,"Little, Christopher M., Horton, Radley M., Kopp, Robert E., Oppenheimer, Michael, Vecchi, Gabriel, Villarini, Gabriele",10.7282/t3wh2rzr,,Coastal Flood Frequency,dataset-622
Mountain precipitation analysis for the estimation of flood runoff in coastal British Columbia,http://dx.doi.org/10.14288/1.0050420,"Loukas, Athanasios",10.14288/1.0050420,,Coastal Flood Frequency,dataset-622
SMC-Flood database: a high-resolution press database on flood cases for the Spanish Mediterranean coast (1960–2015),https://www.nat-hazards-earth-syst-sci.net/19/1955/2019/,"Gil-Guirado, Salvador, Pérez Morales, Alfredo, López Martínez, Francisco",10.5194/nhess-19-1955-2019,Natural Hazards and Earth System Sciences,Coastal Flood Frequency,dataset-622
Doubling of coastal flooding frequency within decades due to sea-level rise,http://dx.doi.org/10.1038/s41598-017-01362-7,"Barnard, Patrick L., Frazer, Neil, Erikson, Li, Storlazzi, Curt D., Vitousek, Sean, Fletcher, Charles H.",10.1038/s41598-017-01362-7,Scientific Reports,Coastal Flood Frequency,dataset-622
Flood risk trends in coastal watersheds in South Spain: direct and indirect impact of river regulation,https://doaj.org/toc/2199-899X,"M. Egüen, M. J. Polo, Z. Gulliver, E. Contreras, C. Aguilar, M. A. Losada",10.5194/piahs-370-51-2015,Proceedings of the International Association of Hydrological Sciences,Coastal Flood Frequency,dataset-622
Applying Uncertain Science to Nature-Based Coastal Protection: Lessons From Shallow Wetland-Dominated Shores,https://www.repository.cam.ac.uk/handle/1810/292043,Iris Möller,10.3389/fenvs.2019.00049/full,,Coastal Flood Frequency,dataset-622
"Coastal flood risk: improving operational response, a case study on the municipality of Leucate, Languedoc, France",https://doaj.org/toc/2197-8670,"Durand, Paul, Anselme, Brice, Defossez, Stéphanie, Elineau, Sylvain, Gherardi, Monique, Goeldner-Gianella, Lydie, Longépée, Esméralda, Nicolae-Lerma, Alexandre",10.1186/s40677-018-0109-1,Geoenvironmental Disasters,Coastal Flood Frequency,dataset-622
The Economic Value of Delaying Adaptation to Sea-Level Rise: An Application to Coastal Properties in Connecticut,http://dx.doi.org/10.22004/ag.econ.148343,"Tsvetanov, Tsvetan, Shah, Farhed, Tsvetanov, Tsvetan, Shah, Farhed",10.22004/ag.econ.148343,,Coastal Flood Frequency,dataset-622
Design Flood Estimation: Exploring the Potentials and Limitations of Two Alternative Approaches,http://urn.kb.se/resolve?urn=urn:nbn:se:uu:diva-390325,"Okoli, Kenechukwu, Breinl, Korbinian, Mazzoleni, Maurizio, Di Baldassarre, Giuliano",10.3390/w11040729,Water,Coastal Flood Frequency,dataset-622
"Validating an Operational Flood Forecast Model Using Citizen Science in Hampton Roads, VA, USA",https://doaj.org/toc/2077-1312,"Jon Derek Loftis, Molly Mitchell, Daniel Schatt, David R. Forrest, Harry V. Wang, David Mayfield, William A. Stiles",10.3390/jmse7080242,Journal of Marine Science and Engineering,Coastal Flood Frequency,dataset-622
Flood hazard maps in Manitoba: present status and future provincial plans with respect to climate change,http://dx.doi.org/10.4224/40000415,"Babaei, Hossein",10.4224/40000415,,Coastal Flood Frequency,dataset-622
Flood risk assessment due to cyclone-induced dike breaching in coastal areas of Bangladesh,http://dx.doi.org/10.1371/journal.pone.0118571,"M. F. Islam, B. Bhattacharya, I. Popescu, I. Popescu",10.5194/nhess-19-353-2019,,Coastal Flood Frequency,dataset-622
"Risk Assessment of Flood Disaster Induced by Typhoon Rainstorms in Guangdong Province, China",http://dx.doi.org/10.3390/su11102738,"Jiayang Zhang, Yangbo Chen",10.3390/su11102738,Sustainability,Coastal Flood Frequency,dataset-622
A global classification of coastal flood hazard climates associated with large-scale oceanographic forcing,http://hdl.handle.net/10902/12341,"Rueda, Ana, Reguero, Borja G., Vitousek, Sean, Camus, Paula, Tomás, Antonio, Espejo, Antonio, Losada, Inigo J., Barnard, Patrick L., Erikson, Li H., Ruggiero, Peter, Mendez, Fernando J.",10.1038/s41598-017-05090-w,Scientific Reports,Coastal Flood Frequency,dataset-622
"More frequent flooding? Changes in flood frequency in the Pearl River basin, China, since 1951 and over the past 1000 years",https://www.hydrol-earth-syst-sci.net/22/2637/2018/,"Zhang, Qiang, Gu, Xihui, Singh, Vijay P., Shi, Peijun, Sun, Peng",10.5194/hess-22-2637-2018,Hydrology and Earth System Sciences,Coastal Flood Frequency,dataset-622
"Evaluation of Flood Risk Reduction Project at Tenggang River, Semarang City, Central Java Province, Indonesia",https://doaj.org/toc/2549-5925,Nuon Udom,10.22146/jcef.34035,Journal of the Civil Engineering Forum,Coastal Flood Frequency,dataset-622
Introduction to RISC-KIT: Resilience-increasing strategies for coasts,http://eprints.mdx.ac.uk/22773/1/vandongerenetal_RISCKIT_Introduction_finalv4.pdf,"van Dongeren, Ap, Ciavola, Paolo, Martinez, Grit, Viavattene, Christophe, Bogaard, Tom, Ferreira, Oscar, Higgins, Ruth, Mccall, Robert",10.1016/j.coastaleng.2017.10.007,,Coastal Flood Frequency,dataset-622
Comparing flood mortality in Portugal and Greece (Western and Eastern Mediterranean),http://hdl.handle.net/10451/27509,"da Silva Pereira, Susana, Diakakis, M., Deligiannakis, G., Zêzere, José",10.1016/j.ijdrr.2017.03.007,,Coastal Flood Frequency,dataset-622
Extreme floods in the Pacific coastal region,http://dx.doi.org/10.14288/1.0062913,"Melone, Anthony Michael",10.14288/1.0062913,,Coastal Flood Frequency,dataset-622
Flood and Waterlogging Disaster Management System in Shenzhen River Basin,https://doi.org/10.1051/matecconf/201824601092,"LIU Guozhen, ZHANG Qinfeng, PENG Shi, LIU Pei",10.1051/matecconf/201824601092,MATEC Web of Conferences,Coastal Flood Frequency,dataset-622
Explanatory analysis of the relationship between atmospheric circulation and occurrence of flood generating events in a coastal city,https://orbit.dtu.dk/en/publications/explanatory-analysis-of-the-relationship-between-atmospheric-circulation-and-occurrence-of-flood-generating-events-in-a-coastal-city(aaf926eb-4cd7-46b9-a4ff-e99192b1ed27).html,"Åström, Helena Lisa Alexandra, Sunyer Pinya, Maria Antonia, Madsen, H., Rosbjerg, Dan, Arnbjerg-Nielsen, Karsten",10.1002/hyp.10767,,Coastal Flood Frequency,dataset-622
Development of a 3D dynamic flood web GIS visualisation tool,http://www.vliz.be/imisdocs/publications/314616.pdf,"Van Ackere, S., Glas, H., Beullens, J., Deruyter, G., De Wulf, A., De Maeyer, P.",,,Coastal Flood Frequency,dataset-622
Application of Stochastic Flood Forecasting Model Using Regression Method for Kelantan Catchment,https://doi.org/10.1051/matecconf/201820307001,"Osman Sazali, Aziz Norizan Abdul, Husaif Nurul, Sidek Lariyah Mohd, Shakirah Aminah, Hanum Faezah, Basri Hidayah",10.1051/matecconf/201820307001,MATEC Web of Conferences,Coastal Flood Frequency,dataset-622
"Erosion and Flooding—Threats to Coastal Infrastructure in the Arctic: A Case Study from Herschel Island, Yukon Territory, Canada",http://doi.crossref.org/servlet/query?format=unixref&pid=bib@gfz-potsdam.de&id=10.1007/s12237-015-0046-0,"Radosavljevic, Boris, Lantuit, Hugues, Pollard, Wayne, Overduin, Paul, Couture, N. J., Sachs, Torsten, Helm, Veit, Fritz, Michael",10.1007/s12237-015-0046-0,Estuaries and Coasts,Coastal Flood Frequency,dataset-622
URBAN GREEN INFRASTRUCTURE FOR CLIMATE RESILIENCE: A REVIEW,http://journal.uin-alauddin.ac.id/index.php/nucturenature/article/view/4868,Fahmyddin Araaf Tauhid,10.24252/nature.v5i1a7,Nature: National Academic Journal of Architecture,Coastal Flood Frequency,dataset-622
Influence of climate change on the Ria de Aveiro littoral: adaptation strategies for flooding events and shoreline retreat,http://hdl.handle.net/10773/21146,"Dias, João M., Lopes, Carina L., Coelho, Carlos, Pereira, Carla, Alves, Fátima L., Sousa, Lisa P., Antunes, Inês C., Fernandes, Maria da Luz, Phillips, Mike R.",10.2112/SI70-054.1,,Coastal Flood Frequency,dataset-622
"Turbulence investigation in tidal coastal region, Oceanology",https://hal.archives-ouvertes.fr/hal-00758765,"Korotenko , K.A., Sentchev , Alexei",10.1134/S000143701103012X,,Coastal Flood Frequency,dataset-622
Analysis of data characterizing tide and current fluxes in coastal basins,https://www.hydrol-earth-syst-sci.net/21/3441/2017/,"Armenio, Elvira, De Serio, Francesca, Mossa, Michele",10.5194/hess-21-3441-2017,,Coastal Flood Frequency,dataset-622
An updated USACE approach to the evaluation of coastal total water levels for present and future flood risk analysis,http://dx.doi.org/10.1051/e3sconf/20160701012,"Moritz Heidi, White Kathleen, Gouldby Ben",10.1051/e3sconf/20160701012,E3S Web of Conferences,Coastal Flood Frequency,dataset-622
"CRAF Phase 1, a framework to identify coastal hotspots to storm impacts",http://www.vliz.be/imisdocs/publications/302454.pdf,"Ferreira Oscar, Viavattene Christophe, Jiménez José, Bole Annelies, Plomaritis Theocharis, Costas Susana, Smets Steven",10.1051/e3sconf/20160711008,,Coastal Flood Frequency,dataset-622
Understanding extreme sea levels for broad-scale coastal impact and adaptation analysis,http://europepmc.org/articles/PMC5504349,"Hinkel, J., Wahl, T., Haigh, I. D., Nicholls, R. J., Arns, A., Dangendorf, S., Slangen, A. B. A.",10.1038/ncomms16075,,Coastal Flood Frequency,dataset-622
Climate-related change of snow contribution in the development of dangerous hydrological phenomenon on rivers,https://doaj.org/toc/2412-3765,V. A. Semenov,10.15356/2076-6734-2013-3-107-112,Lëd i Sneg,Coastal Flood Frequency,dataset-622
"Frequency Analysis of Storm-Surge-Induced Flooding for the Huangpu River in Shanghai, China",http://www.mdpi.com/2077-1312/6/2/70,"Ke, Qian, Jonkman, Sebastiaan N., Gelder, Pieter H. A. J. M. van, Bricker, Jeremy D.",10.3390/jmse6020070,Journal of Marine Science and Engineering,Coastal Flood Frequency,dataset-622
Sedimentation rhythms and hydrodynamics in two engineered environments in an open coast managed realignment site,https://eprints.soton.ac.uk/405042/,"Dale, Jonathan, Burgess, Heidi M., Cundy, Andrew B.",10.1016/j.margeo.2016.12.001,,Coastal Flood Frequency,dataset-622
A diatom record of mid- to late Holocene palaeoenvironmental changes in the southern Okinawa Trough,http://dx.doi.org/10.1002/jqs.2756,"Li, Dongling, Jiang, Hui, Knudsen, Karen Luise, Björck, Svante, Olsen, Jesper, Zhao, Meixun, Li, Tiegang, Li, Jialin",10.1002/jqs.2756,Journal of Quaternary Science,Coastal Flood Frequency,dataset-622
Applying Principles of Uncertainty within Coastal Hazard Assessments to Better Support Coastal Adaptation,https://www.mdpi.com/2077-1312/5/3/40,"Lawrence, Judy, Bell, Robert, Stephens, Scott",10.3390/jmse5030040,Journal of Marine Science and Engineering,Coastal Flood Frequency,dataset-622
Extreme sea levels under present and future climate: A pan-European database,http://dx.doi.org/10.1051/e3sconf/20160702001,"Paprotny Dominik, Morales-Nápoles Oswaldo, Nikulin Grigory",10.1051/e3sconf/20160702001,E3S Web of Conferences,Coastal Flood Frequency,dataset-622
Spatial Analysis of High-Resolution Radar Rainfall and Citizen-Reported Flash Flood Data in Ultra-Urban New York City,https://www.mdpi.com/2073-4441/9/10/736,"Brianne Smith, Stephanie Rodriguez",10.3390/w9100736,Water,Coastal Flood Frequency,dataset-622
Die Niederlande und Wasser - Vom technischen Küstenschutz zum Deltaprogramm im Hinterland,http://library.wur.nl/WebQuery/wurpubs/536470,"Kaufmann, Maria, Hartmann, Thomas",,,Coastal Flood Frequency,dataset-622
Predicting Effects of Climate Change and Sea Level Rise on Hydrologic Processes in a Mid-Atlantic Coastal Watershed,http://dx.doi.org/10.25777/vm4z-q355,"Li, Rui",10.25777/vm4z-q355,,Coastal Flood Frequency,dataset-622
Homogenous regions based on extremogram for regional frequency analysis of extreme skew storm surges,https://www.nat-hazards-earth-syst-sci-discuss.net/nhess-2016-378/,"Andreewsky, Marc, Griolet, Samuel, Hamdi, Yasser, Bernardara, Pietro, Frau, Roberto",10.5194/nhess-2016-378,,Coastal Flood Frequency,dataset-622
Regional frequency analysis of extreme storm surges using the extremogram approach,https://www.nat-hazards-earth-syst-sci-discuss.net/nhess-2019-277/,"Andreevsky, Marc, Hamdi, Yasser, Griolet, Samuel, Bernardara, Pietro, Frau, Roberto",10.5194/nhess-2019-277,,Coastal Flood Frequency,dataset-622
The dead zones: oxygen-starved coastal waters.,http://europepmc.org/articles/PMC1637951,"Joyce, S",,Environmental Health Perspectives,Coastal Flood Frequency,dataset-622
Mapping and Characterization of Hydrological Dynamics in a Coastal Marsh Using High Temporal Resolution Sentinel-1A Images,https://hal-univ-rennes1.archives-ouvertes.fr/hal-01374453,"Cécile Cazals, Sébastien Rapinel, Pierre-Louis Frison, Anne Bonis, Grégoire Mercier, Clément Mallet, Samuel Corgne, Jean-Paul Rudant",10.3390/rs8070570,Remote Sensing,Coastal Flood Frequency,dataset-622
The KULTURisk Regional Risk Assessment methodology for water-related natural hazards &ndash; Part 1: Physical–environmental assessment,http://www.hydrol-earth-syst-sci.net/18/5399/2014/hess-18-5399-2014.pdf,"P. Ronco, V. Gallina, S. Torresan, A. Zabeo, E. Semenzin, A. Critto, A. Marcomini",10.5194/hess-18-5399-2014,Hydrology and Earth System Sciences,Coastal Flood Frequency,dataset-622
Nuisance Flooding and Relative Sea-Level Rise: the Importance of Present-Day Land Motion,http://europepmc.org/articles/PMC5593944,"Karegar, Makan A., Dixon, Timothy H., Malservisi, Rocco, Kusche, Jürgen, Engelhart, Simon E.",10.1038/s41598-017-11544-y,Scientific Reports,Coastal Flood Frequency,dataset-622
A heterogeneous multi-criteria multi-expert decision-support system for scoring combinations of flood mitigation and recovery options,http://dx.doi.org/10.1016/j.envsoft.2013.08.004,"Zagonari F, Rossi C",10.1016/j.envsoft.2013.08.004,ENVIRONMENTAL MODELLING & SOFTWARE,Coastal Flood Frequency,dataset-622
"Recent increase in catastrophic tropical cyclone flooding in coastal North Carolina, USA: Long-term observations suggest a regime shift",http://europepmc.org/articles/PMC6650462,"Paerl, Hans W., Hall, Nathan S., Hounshell, Alexandria G., Luettich, Richard A., Rossignol, Karen L., Osburn, Christopher L., Bales, Jerad",10.1038/s41598-019-46928-9,Scientific Reports,Coastal Flood Frequency,dataset-622
Development of Generic Tools for Coastal Early Warning and Decision Support,http://dx.doi.org/10.1051/e3sconf/20160718017,"Bogaard Tom, De Kleermaeker Simone, Jaeger Wiebke S., van Dongeren Ap",10.1051/e3sconf/20160718017,E3S Web of Conferences,Coastal Flood Frequency,dataset-622
Evolving flood patterns in a Mediterranean region (1301&ndash;2012) and climatic factors &ndash; the case of Catalonia,https://www.hydrol-earth-syst-sci.net/19/465/2015/,"Barrera Escoda, Antonio, Llasat Botija, María del Carmen",10.5194/hess-19-465-2015,Hydrology and Earth System Sciences,Coastal Flood Frequency,dataset-622
Impact of oceanic floods on particulate metal inputs to coastal and deep-sea environments: A case study in the NW Mediterranean Sea,https://hal.archives-ouvertes.fr/hal-00857491/document,"Roussiez, Vincent, Heussner, Serge, Ludwig, Wolfgang, Radakovitch, Olivier, Durrieu de Madron, Xavier, Guieu, Cécile, Probst, Jean-Luc, Monaco, André, Delsaut, Nicole",10.1016/j.csr.2012.05.012,Continental Shelf Research,Coastal Flood Frequency,dataset-622
Stormy geomorphology: geomorphic contributions in an age of climate extremes,http://dx.doi.org/10.17863/cam.6846,"Naylor, LA, Spencer, Thomas, Lane, SN, Darby, SE, Magilligan, FJ, Macklin, MG, Möller, I",10.17863/cam.6846,,Coastal Flood Frequency,dataset-622
Analisis Karakteristik Permukiman Desa-Desa Pesisir di Kabupaten Kulonprogo,http://journals.ums.ac.id/index.php/fg/article/view/1819,"Djaka Marwasta, Kuswaji Dwi Priyono",,Forum Geografi,Coastal Flood Frequency,dataset-622
SMC-Floods database: A high resolution press database on floods for the Spanish Mediterranean Coast (1960&ndash;2015),https://www.nat-hazards-earth-syst-sci-discuss.net/nhess-2019-10/,"Gil-Guirado, Salvador, Pérez-Morales, Alfredo, Lopez-Martinez, Francisco",10.5194/nhess-2019-10,,Coastal Flood Frequency,dataset-622
Extreme flood event reconstruction spanning the last century in the El Bibane Lagoon (southeastern Tunisia): a multi-proxy approach,http://dx.doi.org/10.1594/PANGAEA.876044,"A. Affouri, A. Affouri, L. Dezileau, N. Kallel",10.5194/cp-13-711-2017,,Coastal Flood Frequency,dataset-622
Increased nuisance flooding along the coasts of the United States due to sea level rise: Past and future,http://www.escholarship.org/uc/item/6sk2w9t1,"Moftakhari, HR, Aghakouchak, A, Sanders, BF, Feldman, DL, Sweet, W, Matthew, RA, Luke, A",,,Coastal Flood Frequency,dataset-622
"Turkey Creek - a case study of ecohydrology and integrated watershed management in the low-gradient Atlantic coastal plain, USA",https://hdl.handle.net/10067/1266650151162165141,"Amatya, Devendra, Callahan, Timothy, Hansen, William, Trettin, Carl, Radecki-Pawlik, Artur, Meire, Patrick",10.4236/JWARP.2015.710065,,Coastal Flood Frequency,dataset-622
Sink or Swim: In Search of a Model for Coastal City Climate Resilience,http://dx.doi.org/10.7916/cjel.v40i3.3542,"Adams-Schoen, Sarah J.",10.7916/cjel.v40i3.3542,,Coastal Flood Frequency,dataset-622
"Palynology: A tool to identify abrupt events? An example from Chabahar Bay, southern Iran",http://dx.doi.org/10.1016/j.margeo.2013.03.004,"Miller, Ch.S., Leroy, S.A.G., Izon, G., Lahijani, H.A.K., Marret, F., Cundy, A.B., Teasdale, P.A.",10.1016/j.margeo.2013.03.004,Marine Geology,Coastal Flood Frequency,dataset-622
"Effects of anthropogenic land-subsidence on inundation dynamics: the case study of Ravenna, Italy",https://doaj.org/toc/2199-899X,"Carisi, Francesca, Domeneghetti, Alessio, Castellarin, Attilio",10.5194/piahs-373-161-2016,,Coastal Flood Frequency,dataset-622
Monitoring Beach Topography and Nearshore Bathymetry Using Spaceborne Remote Sensing: A Review,https://www.mdpi.com/2072-4292/11/19/2212,"Edward Salameh, Frédéric Frappart, Rafael Almar, Paulo Baptista, Georg Heygster, Bertrand Lubac, Daniel Raucoules, Luis Pedro Almeida, Erwin W. J. Bergsma, Sylvain Capo, Marcello De Michele, Deborah Idier, Zhen Li, Vincent Marieu, Adrien Poupardin, Paulo A. Silva, Imen Turki, Benoit Laignel",10.3390/rs11192212,Remote Sensing,Coastal Flood Frequency,dataset-622
Portfolio d’options pour le renforcement de la résilience : application de principes systémiques de résilience à la gestion des risques d’inondation en Gironde,http://journals.openedition.org/vertigo/16671,Touili Nabil,10.4000/vertigo.16671,VertigO,Coastal Flood Frequency,dataset-622
