title,url,authors,open,journal,search_term,dataset_id
"Precipitation instruments at Rothera Station, Antarctic Peninsula: a comparative study",http://dx.doi.org/10.1080/17518369.2018.1503906,"Tang, Malcolm S.Y., Chenoli, Sheeba Nettukandy, Colwell, Steve, Grant, Rosey, Simms, Mairi, Law, John, Abu Samah, Azizan",True,Polar Research,Global Precipitation Measurement,dataset-667
Assessment of Precipitation Estimation from the NWP Models and Satellite Products for the Spring 2019 Severe Floods in Iran,https://www.mdpi.com/2072-4292/11/23/2741,"Saleh Aminyavari, Bahram Saghafian, Ehsan Sharifi",True,Remote Sensing,Global Precipitation Measurement,dataset-667
Tracing the Source of the Errors in Hourly IMERG Using a Decomposition Evaluation Scheme,http://www.mdpi.com/2073-4433/7/12/161,"Shiguang Xu, Yan Shen, Zhe Du",True,Atmosphere,Global Precipitation Measurement,dataset-667
Terrain‐Enhanced Precipitation Processes Above the Melting Layer: Results From OLYMPEX,http://europepmc.org/articles/PMC6360519,"McMurdie, L. A., Rowe, A. K., Houze, R. A., Brodzik, S. R., Zagrodnik, J. P., Schuldt, T. M.",True,Journal of Geophysical Research. Atmospheres,Global Precipitation Measurement,dataset-667
Field-of-view characteristics and resolution matching for the Global Precipitation Measurement (GPM) Microwave Imager (GMI),http://www.atmos-meas-tech.net/10/745/2017/amt-10-745-2017.pdf,"G. W. Petty, R. Bennartz",True,Atmospheric Measurement Techniques,Global Precipitation Measurement,dataset-667
Late-glacial to late-Holocene shifts in global precipitation δ18O,https://hal.sorbonne-universite.fr/hal-01259458,"Jasechko, S., Lechler, A, Pausata, F.S.R., Fawcett, P.J., Gleeson, T., Cendón, D.I., Galewsky, J., LeGrande, A. N., Risi, C, Sharp, Z.D., Welker, J.M., Werner, M., Yoshimura, K.",True,,Global Precipitation Measurement,dataset-667
Evaluation and Uncertainty Estimation of the Latest Radar and Satellite Snowfall Products Using SNOTEL Measurements over Mountainous Regions in Western United States,http://www.mdpi.com/2072-4292/8/11/904,"Yixin Wen, Ali Behrangi, Bjorn Lambrigtsen, Pierre-Emmanuel Kirstetter",True,Remote Sensing,Global Precipitation Measurement,dataset-667
Simulating precipitation radar observations from a geostationary satellite,https://doaj.org/toc/1867-8548,"Okazaki, Atsushi, Honda, Takumi, Kotsuki, Shunji, Yamaji, Moeka, Kubota, Takuji, Oki, Riko, Iguchi, Toshio, Miyoshi, Takemasa",True,Atmospheric Measurement Techniques,Global Precipitation Measurement,dataset-667
Using CYGNSS Data to Monitor China’s Flood Inundation during Typhoon and Extreme Precipitation Events in 2017,https://www.mdpi.com/2072-4292/11/7/854,"Wei Wan, Baojian Liu, Ziyue Zeng, Xi Chen, Guiping Wu, Liwen Xu, Xiuwan Chen, Yang Hong",True,Remote Sensing,Global Precipitation Measurement,dataset-667
The Global Precipitation Measurement (GPM) Spacecraft Power System Design and Orbital Performance,https://doi.org/10.1051/e3sconf/20171618001,"Dakermanji George, Burns Michael, Lee Leonine, Lyons John, Kim David, Spitzer Thomas, Kercheval Bradford",True,E3S Web of Conferences,Global Precipitation Measurement,dataset-667
Characterization of shallow oceanic precipitation using profiling and scanning radar observations at the Eastern North Atlantic ARM observatory,https://doaj.org/toc/1867-8548,"Lamer, Katia, Puigdomènech Treserras, Bernat, Zhu, Zeen, Isom, Bradley, Bharadwaj, Nitin, Kollias, Pavlos",True,Atmospheric Measurement Techniques,Global Precipitation Measurement,dataset-667
Evaluation of Error in IMERG Precipitation Estimates under Different Topographic Conditions and Temporal Scales over Mexico,http://www.mdpi.com/2072-4292/9/5/503,"Yandy G. Mayor, Iryna Tereshchenko, Mariam Fonseca-Hernández, Diego A. Pantoja, Jorge M. Montes",True,Remote Sensing,Global Precipitation Measurement,dataset-667
Assessment of GPM and TRMM Precipitation Products over Singapore,https://www.mdpi.com/2072-4292/9/7/720,"Tan, Mou;Duan, Zheng",True,Remote Sensing,Global Precipitation Measurement,dataset-667
"A global assessment of precipitation chemistry and deposition of sulfur, nitrogen, sea salt, base cations, organic acids, acidity and pH, and phosphorus",http://hdl.handle.net/10394/15869,"Vet, Robert, Pienaar, Jacobus J., Artz, Richard S., Carou, Silvina, Shaw, Mike, Ro, Chul-Un, Aas, Wenche",True,,Global Precipitation Measurement,dataset-667
Assessment of global navigation satellite system (GNSS) radio occultation refractivity under heavy precipitation,https://www.atmos-chem-phys.net/18/11697/2018/acp-18-11697-2018.pdf,"R. Padullés, R. Padullés, E. Cardellach, K.-N. Wang, C. O. Ao, F. J. Turk, M. de la Torre-Juárez",True,Atmospheric Chemistry and Physics,Global Precipitation Measurement,dataset-667
Correlating Global Precipitation Measurement satellite data with karst spring hydrographs for rapid catchment delineation,https://publikationen.bibliothek.kit.edu/1000070709,"Longenecker, Jake, Bechtel, Timothy, Chen, Zhao, Goldscheider, Nico, Liesch, Tanja, Walter, Robert",True,,Global Precipitation Measurement,dataset-667
"Measurement of Precipitation in the Alps Using Dual-Polarization C-Band Ground-Based Radars, the GPM Spaceborne Ku-Band Radar, and Rain Gauges",https://www.mdpi.com/2072-4292/9/11/1147,"Gabella, Marco, Speirs, Peter James, Hamann, Ulrich, Germann, Urs, Berne, Alexis",True,Remote Sensing,Global Precipitation Measurement,dataset-667
Hydrological Utility and Uncertainty of Multi-Satellite PrecipitationProducts in the Mountainous Region of South Korea,http://www.mdpi.com/2072-4292/8/7/608,"Jong Pil Kim, Il Won Jung, Kyung Won Park, Sun Kwon Yoon, Donghee Lee",True,,Global Precipitation Measurement,dataset-667
Modeling the Effects of Explicit Urban Canopy Representation on the Development of Thunderstorms above a Tropical Mega City,http://repositorio.igp.gob.pe/handle/IGP/4677,"Flores-Rojas, José Luis, Pereira-Filho, Augusto José, Karam, Hugo Abi, Vemando, Felipe, Masson, Valéry, Silva-Vidal, Fey Yamina",True,,Global Precipitation Measurement,dataset-667
A Comparison between the GPM Dual-Frequency Precipitation Radar and Ground-Based Radar Precipitation Rate Estimates in the Swiss Alps and Plateau,http://infoscience.epfl.ch/record/230805,"Speirs, Peter, Gabella, Marco, Berne, Alexis",True,,Global Precipitation Measurement,dataset-667
Precipitation seasonality and variability over the Tibetan plateau as resolved by the High Asia reanalysis,http://centaur.reading.ac.uk/69080/1/jcli-d-13-00282%252E1.pdf,"Maussion, Fabien, Scherer, Dieter, Mölg, Thomas, Collier, Emily, Curio, Julia, Finkelnburg, Roman",True,,Global Precipitation Measurement,dataset-667
A Ground Validation Network for the Global Precipitation Measurement Mission,https://zenodo.org/record/1234551,"Schwaller, Mathew R., Morris, K. Robert",True,,Global Precipitation Measurement,dataset-667
Performance assessment of a triple-frequency spaceborne cloud–precipitation radar concept using a global cloud-resolving model,https://doaj.org/toc/1867-8548,"J. Leinonen, M. D. Lebsock, S. Tanelli, K. Suzuki, H. Yashiro, Y. Miyamoto",True,,Global Precipitation Measurement,dataset-667
Evaluation of latest TMPA and CMORPH satellite precipitation products over Yellow River Basin,https://doaj.org/toc/1674-2370,"Jiang, Shan-hu, Zhou, Meng, Ren, Li-liang, Cheng, Xue-rong, Zhang, Peng-ju",True,Water Science and Engineering,Global Precipitation Measurement,dataset-667
Assessment of the Performance of Satellite-Based Precipitation Products for Flood Events across Diverse Spatial Scales Using GSSHA Modeling System,http://www.mdpi.com/2076-3263/8/6/191,"Chad Furl, Dawit Ghebreyesus, Hatim O. Sharif",True,Geosciences,Global Precipitation Measurement,dataset-667
The microwave properties of simulated melting precipitation particles: sensitivity to initial melting,https://doaj.org/toc/1867-8548,"Johnson, B. T., Olson, W. S., Skofronick-Jackson, G.",True,Atmospheric Measurement Techniques,Global Precipitation Measurement,dataset-667
"Estimating Time Series Soil Moisture by Applying Recurrent Nonlinear Autoregressive Neural Networks to Passive Microwave Data over the Heihe River Basin, China",http://www.mdpi.com/2072-4292/9/6/574,"Zheng Lu, Linna Chai, Shaomin Liu, Huizhen Cui, Yanghua Zhang, Lingmei Jiang, Rui Jin, Ziwei Xu",True,Remote Sensing,Global Precipitation Measurement,dataset-667
Assessment of Precipitation Data Generated by GPM and TRMM Satellites,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-77862018000100153,"Luísa Carolina Silva Lelis, Raoni Wainer Duarte Bosquilia, Sergio Nascimento Duarte",True,,Global Precipitation Measurement,dataset-667
Spatial Downscaling of GPM Annual and Monthly Precipitation Using Regression-Based Algorithms in a Mountainous Area,http://dx.doi.org/10.1155/2018/1506017,"Chesheng Zhan, Jian Han, Shi Hu, Liangmeizi Liu, Yuxuan Dong",True,Advances in Meteorology,Global Precipitation Measurement,dataset-667
Evolution of drop size distribution in natural rain,http://hdl.handle.net/11585/621190,"D'Adderio, L. P., Porcu', Federico, Tokay, A.",False,,Global Precipitation Measurement,dataset-667
Evaluation of IMERG and TRMM 3B43 Monthly Precipitation Products over Mainland China,http://www.mdpi.com/2072-4292/8/6/472,"Fengrui Chen, Xi Li",True,Remote Sensing,Global Precipitation Measurement,dataset-667
Evaluation of Precipitation Estimates by at-Launch Codes of GPM/DPR Algorithms Using Synthetic Data from TRMM/PR Observations,http://hdl.handle.net/10069/34963,"Kubota, Takuji, Yoshida, Naofumi, Urita, Shinji, Iguchi, Toshio, Seto, Shinta, Meneghini, Robert, Awaka, Jun, Hanado, Hiroshi, Kida, Satoshi, Oki, Riko",True,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,Global Precipitation Measurement,dataset-667
Use of the GPM Constellation for Monitoring Heavy Precipitation Events Over the Mediterranean Region,http://hdl.handle.net/11585/566395,"Giulia, Panegrossi, Daniele, Casella, Stefano, Dietrich, Anna, Cinzia Marra, Paolo, Sanò, Alberto, Mugnai, Luca, Baldini, Nicoletta, Roberto, Elisa, Adirosi, Roberto, Cremonini, Renzo, Bechini, Gianfranco, Vulpiani, Marco, Petracca, Federico, Porcù",False,,Global Precipitation Measurement,dataset-667
Assessing Radiometric Stability of the 17-Plus-Year TRMM Microwave Imager 1B11 Version-8 (GPM05) Brightness Temperature Product,https://www.mdpi.com/2225-1154/5/4/92,"Ruiyao Chen, Faisal Alquaied, W. Linwood Jones",True,Climate,Global Precipitation Measurement,dataset-667
Decorrelation of Satellite Precipitation Estimates in Space and Time,http://www.mdpi.com/2072-4292/10/5/752,"Francisco J. Tapiador, Cecilia Marcos, Andres Navarro, Alfonso Jiménez-Alcázar, Raul Moreno Galdón, Julia Sanz",True,Remote Sensing,Global Precipitation Measurement,dataset-667
"The global space-time cascade structure of precipitation: Satellites, gridded gauges and reanalyses",https://hal-enpc.archives-ouvertes.fr/hal-00786103,"Lovejoy , S., Pinel , J., Schertzer , D",True,,Global Precipitation Measurement,dataset-667
Evaluation and Correction of GPM IMERG Precipitation Products over the Capital Circle in Northeast China at Multiple Spatiotemporal Scales,http://dx.doi.org/10.1155/2018/4714173,"Wei Sun, Yonghua Sun, Xiaojuan Li, Tao Wang, Yanbing Wang, Qi Qiu, Zhitian Deng",True,Advances in Meteorology,Global Precipitation Measurement,dataset-667
Small-Scale Variability of the Raindrop Size Distribution and Its Effect on Areal Rainfall Retrieval,http://infoscience.epfl.ch/record/221733,"Raupach, Timothy H., Berne, Alexis",True,,Global Precipitation Measurement,dataset-667
Assessment of GPM and TRMM Multi-Satellite Precipitation Products in Streamflow Simulations in a Data-Sparse Mountainous Watershed in Myanmar,http://www.mdpi.com/2072-4292/9/3/302,"Fei Yuan, Limin Zhang, Khin Wah Wah Win, Liliang Ren, Chongxu Zhao, Yonghua Zhu, Shanhu Jiang, Yi Liu",True,Remote Sensing,Global Precipitation Measurement,dataset-667
Evaluation of Rainfall Products DerivedFrom Satellites and Microwave Linksfor The Netherlands,http://library.wur.nl/WebQuery/wurpubs/527330,"Rios Gaona, Manuel F., Overeem, Aart, Brasjen, A.M., Meirink, Jan Fokke, Leijnse, Hidde, Uijlenhoet, Remko",True,,Global Precipitation Measurement,dataset-667
Global regulation of methane emission from natural lakes,http://europepmc.org/articles/PMC6343025,"Barros, Nathan, Sanches, Lúcia Fernandes, Guenet, Bertrand, Marinho, Claudio Cardoso, de Assis Esteves, Francisco",True,Scientific Reports,Global Precipitation Measurement,dataset-667
Evaluation of GPM-DPR precipitation estimates with WegenerNet gauge data,https://doaj.org/toc/1867-8548,"M. Lasser, M. Lasser, S. O, S. O, S. O, U. Foelsche, U. Foelsche, U. Foelsche",True,,Global Precipitation Measurement,dataset-667
Precipitation Retrieval over the Tibetan Plateau from the Geostationary Orbit—Part 1: Precipitation Area Delineation with Elektro-L2 and Insat-3D,https://www.mdpi.com/2072-4292/11/19/2302,"Christine Kolbe, Boris Thies, Sebastian Egli, Lukas Lehnert, Hans Martin Schulz, Jörg Bendix",True,Remote Sensing,Global Precipitation Measurement,dataset-667
"Evaluation of Heavy Precipitation Simulated by the WRF Model Using 4D-Var Data Assimilation with TRMM 3B42 and GPM IMERG over the Huaihe River Basin, China",http://www.mdpi.com/2072-4292/10/4/646,"Lu Yi, Wanchang Zhang, Kai Wang",True,Remote Sensing,Global Precipitation Measurement,dataset-667
Development of a Ground-Based Atmospheric Monitoring Network for the Global Mercury Observation System (GMOS),http://dx.doi.org/10.1051/e3sconf/20130117007,"Sprovieri F., Gratz L. E., Pirrone N.",True,E3S Web of Conferences,Global Precipitation Measurement,dataset-667
Seasonal and Regional Differences in Extreme Rainfall Events and Their Contribution to the World’s Precipitation: GPM Observations,http://repositorio.igp.gob.pe/handle/IGP/4635,"Kumar, Shailendra, Silva Vidal, Yamina, Moya Álvarez, Aldo Saturnino, Martínez Castro, Daniel",True,Advances in Meteorology,Global Precipitation Measurement,dataset-667
G band atmospheric radars: new frontiers in cloud physics,https://doaj.org/toc/1867-8548,"A. Battaglia, C. D. Westbrook, S. Kneifel, P. Kollias, N. Humpage, U. Löhnert, J. Tyynelä, G. W. Petty",True,,Global Precipitation Measurement,dataset-667
"Spatial Downscaling of TRMM Precipitation Data Using an Optimal Subset Regression Model with NDVI and Terrain Factors in the Yarlung Zangbo River Basin, China",http://dx.doi.org/10.1155/2018/3491960,"Jinping Liu, Wanchang Zhang, Ning Nie",True,Advances in Meteorology,Global Precipitation Measurement,dataset-667
Comparison of GPM-CO and Ground-Based Radar Retrieval of Mass-Weighted Mean Rain Drop Diameter at Mid-Latitude,http://hdl.handle.net/11585/642103,"D'Adderio, L.P., G.Vulpiani, F. Porcu', A Tokay, R.Meneghini",False,,Global Precipitation Measurement,dataset-667
Performance Assessment of Multi-Source Weighted-Ensemble Precipitation (MSWEP) Product over India,http://www.mdpi.com/2225-1154/5/1/2,"Akhilesh S. Nair, J. Indu",True,Climate,Global Precipitation Measurement,dataset-667
First-year evaluation of GPM rainfall over the Netherlands : IMERG day 1 final run (V03D),http://library.wur.nl/WebQuery/wurpubs/510474,"Rios Gaona, M.F., Overeem, A., Leijnse, H., Uijlenhoet, R.",False,,Global Precipitation Measurement,dataset-667
How Well Can Global Precipitation Measurement (GPM) Capture Hurricanes? Case Study: Hurricane Harvey,http://www.mdpi.com/2072-4292/10/7/1150,"Ehsan Omranian, Hatim O. Sharif, Ahmad A. Tavakoly",True,Remote Sensing,Global Precipitation Measurement,dataset-667
Potential of vis–NIR spectroscopy to monitor the silica precipitation reaction,https://hal.archives-ouvertes.fr/hal-01518418,"Rey-Bayle, Maud, Bendoula, Ryad, Henrot, Serge, Lamiri, Kilani, Baco-Antoniali, Franck, Caillol, Noémie, Gobrecht, Alexia, Roger, Jean-Michel,",True,,Global Precipitation Measurement,dataset-667
Similarity and Error Intercomparison of the GPM and Its Predecessor-TRMM Multisatellite Precipitation Analysis Using the Best Available Hourly Gauge Network over the Tibetan Plateau,http://www.mdpi.com/2072-4292/8/7/569,"Yingzhao Ma, Guoqiang Tang, Di Long, Bin Yong, Lingzhi Zhong, Wei Wan, Yang Hong",True,Remote Sensing,Global Precipitation Measurement,dataset-667
A Prognostic Nested k-Nearest Approach for Microwave Precipitation Phase Detection over Snow Cover,https://zenodo.org/record/2583107,"Takbiri, Zeinab, Ebtehaj, Ardeshir, Foufoula-Georgiou, Efi, Kirstetter, Pierre-Emmanuel, Turk, F. Joseph",True,,Global Precipitation Measurement,dataset-667
Towards variational retrieval of warm rain from passive microwave observations,https://www.atmos-meas-tech.net/11/4389/2018/amt-11-4389-2018.pdf,"D. I. Duncan, C. D. Kummerow, B. Dolan, V. Petković",True,Atmospheric Measurement Techniques,Global Precipitation Measurement,dataset-667
Seasonal intercomparison of observational rainfall datasets over India during the southwest monsoon season,http://centaur.reading.ac.uk/37234/1/Prakashetal2014ijoc_online.pdf,"Prakash, Satya, Mitra, Ashis K., Momin, Imran M., Rajagopal, E. N., Basu, S., Collins, Mat, Turner, Andrew G., Achuto Rao, K., Ashok, K.",True,,Global Precipitation Measurement,dataset-667
Assessment of GPM-IMERG and Other Precipitation Products against Gauge Data under Different Topographic and Climatic Conditions in Iran: Preliminary Results,http://www.mdpi.com/2072-4292/8/2/135,"Ehsan Sharifi, Reinhold Steinacker, Bahram Saghafian",True,Remote Sensing,Global Precipitation Measurement,dataset-667
Using Satellite Error Modeling to Improve GPM-Level 3 Rainfall Estimates over the Central Amazon Region,http://www.mdpi.com/2072-4292/10/2/336,"Rômulo Oliveira, Viviana Maggioni, Daniel Vila, Leonardo Porcacchia",True,Remote Sensing,Global Precipitation Measurement,dataset-667
"The global space-time cascade structure of precipitation: Satellites, gridded gauges and reanalyses",https://hal-enpc.archives-ouvertes.fr/hal-00786103,"Lovejoy, S., Pinel, J., Schertzer, D",True,,Global Precipitation Measurement,dataset-667
Validation of GPM Dual-Frequency Precipitation Radar (DPR) Rainfall Products over Italy,http://hdl.handle.net/11585/635114,"M. PETRACCA, L. P. D’ADDERIO, F. PORCÙ, G. VULPIANI, S. SEBASTIANELLI, and S. PUCA",False,,Global Precipitation Measurement,dataset-667
Microphysical properties of frozen particles inferred from Global Precipitation Measurement (GPM) Microwave Imager (GMI) polarimetric measurements,http://www.atmos-chem-phys.net/17/2741/2017/acp-17-2741-2017.pdf,"J. Gong, D. L. Wu",True,Atmospheric Chemistry and Physics,Global Precipitation Measurement,dataset-667
"Application of Satellite Rainfall Products for Flood Inundation Modelling in Kelantan River Basin, Malaysia",https://www.mdpi.com/2306-5338/6/4/95,"Tze Huey Tam, Muhammad Zulkarnain Abd Rahman, Sobri Harun, Muhammad Nassir Hanapi, Ismaila Usman Kaoje",True,Hydrology,Global Precipitation Measurement,dataset-667
Impacts of uncertainties in European gridded precipitation observations on regional climate analysis,http://europepmc.org/articles/PMC5214405,"Prein, Andreas F., Gobiet, Andreas",True,International Journal of Climatology,Global Precipitation Measurement,dataset-667
"Measurement of Precipitation in the Alps Using Dual-Polarization C-Band Ground-Based Radars, the GPM Spaceborne Ku-Band Radar, and Rain Gauges",http://infoscience.epfl.ch/record/233936,"Gabella, Marco, Speirs, Peter, Hamann, Ulrich, Germann, Urs, Berne, Alexis",True,,Global Precipitation Measurement,dataset-667
