api,doi,title,url,search_term,dataset,valid,pdf
dimensions,10.1177/030631291021002007,Inequality in Scientific Performance: Adjustment for Attribution and Journal Impact,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Inequality%20in%20Scientific%20Performance%3A%20Adjustment%20for%20Attribution%20and%20Journal%20Impact,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.2139/ssrn.2609014,​International Careers of Researchers in Biomedical Sciences: A Comparison of the US and the UK,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=%E2%80%8BInternational%20Careers%20of%20Researchers%20in%20Biomedical%20Sciences%3A%20A%20Comparison%20of%20the%20US%20and%20the%20UK,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.2139/ssrn.2448418,International Competition for PhDs and Postdoctoral Scholars: What Does (and Does Not) Matter,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=International%20Competition%20for%20PhDs%20and%20Postdoctoral%20Scholars%3A%20What%20Does%20%28and%20Does%20Not%29%20Matter,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1002/ir.20020,"International Faculty in American Universities: Experiences of Academic Life, Productivity, and Career Mobility",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=International%20Faculty%20in%20American%20Universities%3A%20Experiences%20of%20Academic%20Life%2C%20Productivity%2C%20and%20Career%20Mobility,Lisa Wolf-Wendel Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1080/00221546.2011.11777225,International Faculty: Experiences of Academic Life and Productivity in U.S. Universities,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=International%20Faculty%3A%20Experiences%20of%20Academic%20Life%20and%20Productivity%20in%20U.S.%20Universities,Lisa Wolf-Wendel Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1353/jhe.2011.0038,International Faculty: Experiences of Academic Life and Productivity in U.S. Universities,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=International%20Faculty%3A%20Experiences%20of%20Academic%20Life%20and%20Productivity%20in%20U.S.%20Universities,Lisa Wolf-Wendel Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.2139/ssrn.3371469,International Students and Labor Market Outcomes of US Natives,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=International%20Students%20and%20Labor%20Market%20Outcomes%20of%20US%20Natives,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1177/0270467602239767,Is MIT an Exception? Gender Pay Differences in Academic Science,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Is%20MIT%20an%20Exception%3F%20Gender%20Pay%20Differences%20in%20Academic%20Science,Donna Ginther Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1628/186183408785112368,Job Market Effects on Scientific Productivity,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Job%20Market%20Effects%20on%20Scientific%20Productivity,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1177/0002716211416925,Keeping Women in the Science Pipeline,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Keeping%20Women%20in%20the%20Science%20Pipeline,Lisa Wolf-Wendel Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1007/s10961-005-2583-3,Leaving Careers in IT: Gender Differences in Retention,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Leaving%20Careers%20in%20IT%3A%20Gender%20Differences%20in%20Retention,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1007/s10961-006-7206-0,Measuring Occupational Sex Segregation of Academic Science and Engineering,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Measuring%20Occupational%20Sex%20Segregation%20of%20Academic%20Science%20and%20Engineering,Lisa Frehill Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1017/s1355617716000734,"Meeting Proceedings, Forty Fourth Annual Meeting International Neuropsychological Society February 3–6, 2016 Boston, Massachusetts, USA",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Meeting%20Proceedings%2C%20Forty%20Fourth%20Annual%20Meeting%20International%20Neuropsychological%20Society%20February%203%E2%80%936%2C%202016%20Boston%2C%20Massachusetts%2C%20USA,Sharon Levin Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.2139/ssrn.2105554,Mobility Decisions of European Doctoral Researchers,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Mobility%20Decisions%20of%20European%20Doctoral%20Researchers,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1126/science.346.6211.798,"No sexism in science? Not so fast, critics say",https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=No%20sexism%20in%20science%3F%20Not%20so%20fast%2C%20critics%20say,Donna Ginther Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1023/a:1007856800497,Patenting and Invention Activity of U.S. Scientists and Engineers in the Academic Sector: Comparisons with Industry,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Patenting%20and%20Invention%20Activity%20of%20U.S.%20Scientists%20and%20Engineers%20in%20the%20Academic%20Sector%3A%20Comparisons%20with%20Industry,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1093/ofid/ofy210,Poster Abstract,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Poster%20Abstract,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1038/bonekey.2015.40,Poster Presentations (ECTS/IBMS 2015),https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Poster%20Presentations%20%28ECTS/IBMS%202015%29,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1029/90eo00323,Publishing productivity in the Earth sciences,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Publishing%20productivity%20in%20the%20Earth%20sciences,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.2139/ssrn.2443564,Reaping What Bush Sowed?,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Reaping%20What%20Bush%20Sowed%3F,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1162/daed.2009.138.1.124,Recent trends in funding for the academic humanities & their implications,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Recent%20trends%20in%20funding%20for%20the%20academic%20humanities%20%26%20their%20implications,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
openaire,,Research Productivity over the Life Cycle: Evidence for Academic Scientists.,http://links.jstor.org/sici?sici=0002-8282%28199103%2981%3A1%3C114%3ARPOTLC%3E2.0.CO%3B2-P&origin=repec,Paula Stephan Survey of Doctorate Recipients,"dataset-370, dataset-371",,
