api,doi,title,url,search_term,dataset,valid,pdf
openaire,10.1016/j.sdentj.2011.10.005,"Career characteristics and postgraduate education of female dentist graduates of the College of Dentistry at King Saud University, Saudi Arabia",https://doaj.org/toc/1013-9052,Survey of Earned Doctorates,"dataset-370, dataset-371",,
pubmed,10.1016/j.sdentj.2011.10.005,"Career characteristics and postgraduate education of female dentist graduates of the College of Dentistry at King Saud University, Saudi Arabia.",https://www.ncbi.nlm.nih.gov/pubmed/23960525,Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.5670/oceanog.2014.35,Career Choices in Marine and Environmental Sciences: Navigating a Sea of Options,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Career%20Choices%20in%20Marine%20and%20Environmental%20Sciences%3A%20Navigating%20a%20Sea%20of%20Options,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1002/ecs2.2031,Careers in ecology: a fine‐scale investigation of national data from the U.S. Survey of Doctorate Recipients,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Careers%20in%20ecology%3A%20a%20fine%E2%80%90scale%20investigation%20of%20national%20data%20from%20the%20U.S.%20Survey%20of%20Doctorate%20Recipients,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1080/00221546.2016.1243941,Changing Degrees: Creation and Growth of New Kinds of Professional Doctorates,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Changing%20Degrees%3A%20Creation%20and%20Growth%20of%20New%20Kinds%20of%20Professional%20Doctorates,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.3102/0013189x14554002,Charting the Impact of Federal Spending for Education Research,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Charting%20the%20Impact%20of%20Federal%20Spending%20for%20Education%20Research,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1007/s11192-016-1997-z,Collaboration experiences across scientific disciplines and cohorts,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Collaboration%20experiences%20across%20scientific%20disciplines%20and%20cohorts,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1109/mtas.2005.1507540,Collateral damage: American science and the war on terrorism,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Collateral%20damage%3A%20American%20science%20and%20the%20war%20on%20terrorism,NSF Survey of Earned Doctorates,"dataset-370, dataset-371",,
openaire,10.13016/m2nk3664n,College and University Faculty,http://dx.doi.org/10.13016/m2nk3664n,Survey of Earned Doctorates,"dataset-370, dataset-371",,
dimensions,10.1016/j.annepidem.2016.07.007,Commentary: the role of epidemiologists in funding biomedical education and research,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Commentary%3A%20the%20role%20of%20epidemiologists%20in%20funding%20biomedical%20education%20and%20research,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
dimensions,10.1080/00221546.2016.1243933,Community College Scientists and Salary Gap: Navigating Socioeconomic and Academic Stratification in the U.S. Higher Education System,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Community%20College%20Scientists%20and%20Salary%20Gap%3A%20Navigating%20Socioeconomic%20and%20Academic%20Stratification%20in%20the%20U.S.%20Higher%20Education%20System,NSF Survey of Doctorate Recipients,"dataset-370, dataset-371",,
