title,journal,url,authors,open,search_term,dataset_id
"Assessing the inundation risk resulting from extreme water levels under sea-level rise: a case study of Rongcheng, China",Geomatics,http://dx.doi.org/10.1080/19475705.2018.1447026,"Aiqing Feng, Jiangbo Gao, Shaohong Wu, Lulu Liu, Yanzhong Li, Xiliu Yue",True,Sea Level Rise Inundation,dataset-610
Coastal marsh response to historical and future sea-level acceleration,Quaternary science reviews,https://hdl.handle.net/10067/779110151162165141,"Kirwan, Matthew, Temmerman, Stijn",False,Sea Level Rise Inundation,dataset-610
Quantifying Errors in Long-term Coastal Erosion and Inundation Hazard Assessments,,https://hal-brgm.archives-ouvertes.fr/hal-00564846,"Yates , Marissa ,, Le Cozannet , Gonéri, Lenotre , Nicole",True,Sea Level Rise Inundation,dataset-610
"The importance of the vertical accuracy of digital elevation models in gauging inundation by sea level rise along the Valdegrana beach and marshes (Bay of Cádiz, SW Spain)",,https://idus.us.es/xmlui/handle/11441/43874,"Fraile Jurado, Pablo, Ojeda Zújar, José",True,Sea Level Rise Inundation,dataset-610
Physical and Economic Impacts of Sea-Level Rise and Low Probability Flooding Events on Coastal Communities,PLoS ONE,http://dx.doi.org/10.1371/journal.pone.0117030,"Prime, Thomas, Brown, Jennifer M, Plater, Andrew J",True,Sea Level Rise Inundation,dataset-610
Modelling Hydrodynamic Impacts of Sea-Level Rise on Wave-Dominated Australian Estuaries with Differing Geomorphology,Journal of Marine Science and Engineering,http://dx.doi.org/10.1371/journal.pone.0132079,"Kristian Kumbier, Rafael C. Carvalho, Colin D. Woodroffe",True,Sea Level Rise Inundation,dataset-610
The influence of climate change on tsunami-like solitary wave inundation over fringing reefs,Journal of Integrative Environmental Sciences,http://dx.doi.org/10.1080/1943815X.2019.1614071,"Keqi Shao, Weijie Liu, Yangyang Gao, Yue Ning",True,Sea Level Rise Inundation,dataset-610
Marsh macrophyte responses to inundation anticipate impacts of sea-level rise and indicate ongoing drowning of North Carolina marshes,Marine Biology,http://europepmc.org/articles/PMC3873026,"Voss, Christine M., Christian, Robert R., Morris, James T.",True,Sea Level Rise Inundation,dataset-610
Can community structure track sea‐level rise? Stress and competitive controls in tidal wetlands,Ecology and Evolution,http://dx.doi.org/10.1371/journal.pone.0027388,"Schile, Lisa M., Callaway, John C., Suding, Katharine N., Kelly, N. Maggi",True,Sea Level Rise Inundation,dataset-610
Rapid inundation of southern Florida coastline despite low relative sea-level rise rates during the late-Holocene,Nature Communications,http://europepmc.org/articles/PMC6642092,"Jones, Miriam C., Wingard, G. Lynn, Willard, Debra, Stackhouse, Bethany, Keller, Katherine, Marot, Marci, Landacre, Bryan, E. Bernhardt, Christopher",True,Sea Level Rise Inundation,dataset-610
"Sea-level rise and coastal groundwater inundation and shoaling at select sites in California, USA",Journal of Hydrology: Regional Studies,http://dx.doi.org/10.1016/j.ejrh.2015.12.055,"Swarzenski, Peter W., Hoover, Daniel J., Odigie, Kingsley O., Barnard, Patrick",True,Sea Level Rise Inundation,dataset-610
Coastal inundation risk assessment due to subsidence and sea level rise in a Mediterranean alluvial plain (Volturno coastal plain - southern Italy),,http://hdl.handle.net/11367/58276,"Aucelli, Pietro Patrizio Ciro, Di Paola, Gianluigi, Incontri, Pietro, Rizzo, Angela, Vilardo, Giuseppe, Benassai, Guido, Buonocore, Berardino, Pappone, Gerardo",False,Sea Level Rise Inundation,dataset-610
Quantifying coastal inundation vulnerability of Turkey to sea-level rise,,https://hdl.handle.net/11480/5270,"Demirkesen, Ali C., Evrendilek, Fatih, Berberoglu, Suha",False,Sea Level Rise Inundation,dataset-610
"Well Salinization Risk and Effects of Baltic Sea Level Rise on the Groundwater-Dependent Island of Öland, Sweden",Water,http://www.mdpi.com/2073-4441/10/2/141,"Marcus Eriksson, Karin Ebert, Jerker Jarsjö",True,Sea Level Rise Inundation,dataset-610
Projected changes in area of the Sundarban mangrove forest in Bangladesh due to SLR by 2100,Climatic Change,http://nora.nerc.ac.uk/514284/,"Payo Garcia, Andres, Mukhopadhyay, Anirban, Hazra, Sugata, Ghosh, Tuhin, Ghosh, Subhajit, Brown, Sally, Nicholls, Robert, Bricheno, Lucy, Wolf, Judith, Kay, Susan, Lazar, Attila, Haque, Anisul",True,Sea Level Rise Inundation,dataset-610
"Impact of sea level rise to coastal ecology: a case study on the northern part of Java Island, Indonesia",,http://hdl.handle.net/10593/15932,"Marfai, Muh Aris",True,Sea Level Rise Inundation,dataset-610
Relative sea-level rise and the conterminous United States: Consequences of potential land inundation in terms of population at risk and GDP loss,,https://research.vu.nl/en/publications/2bc3e264-5ec8-478f-89e1-3db4a2523c10,"Haer, Toon, Kalnay, Eugenia, Kearney, Michael, Moll, Henk",False,Sea Level Rise Inundation,dataset-610
Geospatial modelling of the inundation levels in the Sundarbans mangrove forests due to the impact of sea level rise and identification of affected species and regions,Geomatics,http://dx.doi.org/10.1080/19475705.2018.1564373,"Manoj Kumer Ghosh, Lalit Kumar, Philip Kibet Langat",True,Sea Level Rise Inundation,dataset-610
Sea-level rise and refuge habitats for tidal marsh species: Can artificial islands save the California Ridgway's rail?,,http://www.escholarship.org/uc/item/2nf8246k,"Overton, CT, Takekawa, JY, Casazza, ML, Bui, TD, Holyoak, M, Strong, DR",True,Sea Level Rise Inundation,dataset-610
"Predicting the Extent of Inundation due to Sea-Level Rise: Al Hamra Development, Ras Al Khaimah, UAE. A Pilot Project",Miscellanea Geographica: Regional Studies on Development,http://www.degruyter.com/view/j/mgrsd.2016.20.issue-2/mgrsd-2016-0012/mgrsd-2016-0012.xml?format=INT,"Arthur Robert M., Garland G. G.",True,Sea Level Rise Inundation,dataset-610
A modest 0.5-m rise in sea level will double the tsunami hazard in Macau,Science Advances,http://europepmc.org/articles/PMC6093631,"Li, Linlin, Switzer, Adam D., Wang, Yu, Chan, Chung-Han, Qiu, Qiang, Weiss, Robert",True,Sea Level Rise Inundation,dataset-610
Uncertainties in Tidally Adjusted Estimates of Sea Level Rise Flooding (Bathtub Model) for the Greater London,Remote Sensing,http://centaur.reading.ac.uk/65088/1/remotesensing-08-00366.pdf,"Yunus, Ali P., Avtar, Ram, Kraines, Steven, Yamamuro, Masumi, Lindberg, Fredrik, Grimmond, C. S. B.",True,Sea Level Rise Inundation,dataset-610
San Elijo Lagoon and Sea Level Rise,,http://www.escholarship.org/uc/item/3c18x04t,"Wilkins, Eric",True,Sea Level Rise Inundation,dataset-610
Coastal Flooding in Florida's Big Bend Region with Application to Sea Level Rise Based on Synthetic Storms Analysis,Terrestrial,http://tao.cgu.org.tw/images/attachments/v235p481.pdf,Scott C. Hagen Peter Bacopoulos,True,Sea Level Rise Inundation,dataset-610
"SEA LEVEL RISE AND ITS POTENTIAL IMPACTS ON COASTAL URBAN AREA: A CASE OF ETI-OSA, NIGERIA",Analele Universităţii din Oradea: Seria Geografie,http://geografie-uoradea.ro/Reviste/Anale/Art/2016-2/9.AUOG_715_Ayansina.pdf,"Ayodele Michael AGBOOLA, Ayansina AYANLADE",True,Sea Level Rise Inundation,dataset-610
Long-term surface elevation change in salt marshes: a prediction of marsh response to future sea-level rise,,https://www.rug.nl/research/portal/en/publications/longterm-surface-elevation-change-in-salt-marshes(aa23e9e6-dfa8-4013-8fc9-e77ef8a32c01).html,"van Wijnen, HJ, Bakker, JP",False,Sea Level Rise Inundation,dataset-610
Coastal inundation multi-hazard analysis for a construction site in Malaysia,,http://hdl.handle.net/11250/2374672,"Harbitz, Carl Bonnevie, Kaiser, Gunilla, Glimsdal, Sylfest, Jaedicke, Christian, Vafeidis, A. T., Gothlich, Stephan E., Høydal, Øyvind Armand, Løvholt, Finn, Farrokh, Nadim",True,Sea Level Rise Inundation,dataset-610
Second-home owners and sea-level rise: the case of the Languedoc- Roussillon region (France),,https://hal.archives-ouvertes.fr/hal-01521722,"Rey-Valette, Hélène, Rulleau, Bénédicte, Hellequin, Anne-Peggy, Meur-Ferec, Catherine, Flanquart, Hervé",True,Sea Level Rise Inundation,dataset-610
The Orinoco megadelta as a conservation target in the face of the ongoing and future sea level rise,,http://hdl.handle.net/10261/115925,"Vegas-Vilarrúbia, Teresa, Hernández, E., Rull, Valentí, Rull Vegas, Elisa",False,Sea Level Rise Inundation,dataset-610
Vulnerability of the peatland carbon sink to sea-level rise,Scientific Reports,http://dx.doi.org/10.1038/srep28758,"Alex Whittle, Angela V. Gallego-Sala",True,Sea Level Rise Inundation,dataset-610
Global climate change and local land subsidence exacerbate inundation risk to the San Francisco Bay Area,,http://www.escholarship.org/uc/item/0f22j79t,"Shirzaei, Manoochehr, Bürgmann, Roland",True,Sea Level Rise Inundation,dataset-610
Potential Economic Losses Due to Tidal Inundation and Flood at Semarang City,Forum Geografi,http://journals.ums.ac.id/index.php/fg/article/view/428,"Ifan R Suhelmi, Achmad Fahrudin, Ferdinand Hariyanto Triwibowo",True,Sea Level Rise Inundation,dataset-610
"Developing a framework to quantify potential Sea level rise-driven environmental losses: A case study in Semarang coastal area, Indonesia",,https://research.utwente.nl/en/publications/developing-a-framework-to-quantify-potential-sea-level-risedriven-environmental-losses(4af78771-4d67-4a0b-b1af-f983d55aa75d).html,"Mehvar, Seyedabdolhossein, Filatova, Tatiana, Syukri, Ifdlol, Dastgheib, Ali, Ranasinghe, Roshanka",True,Sea Level Rise Inundation,dataset-610
Will the Effects of Sea-Level Rise Create Ecological Traps for Pacific Island Seabirds?,PLoS ONE,http://dx.doi.org/10.1371/journal.pone.0136773.t001,"Reynolds, Michelle H., Courtot, Karen N., Berkowitz, Paul, Storlazzi, Curt D., Moore, Janet, Flint, Elizabeth",True,Sea Level Rise Inundation,dataset-610
"Climate Delusion: Hurricane Sandy, Sea Level Rise, and 1840s Catastrophism",Humanities,https://www.mdpi.com/2076-0787/8/3/131,Wood,True,Sea Level Rise Inundation,dataset-610
"The exposure of Sydney (Australia) to earthquake-generated tsunamis, storms and sea level rise: a probabilistic multi-hazard approach",Scientific Reports,http://dx.doi.org/10.1038/srep07401,"Dall'Osso, F., Dominey-Howes, D., Moore, C., Summerhayes, S., Withycombe, G.",True,Sea Level Rise Inundation,dataset-610
Coastal subsidence detected by Synthetic Aperture Radar interferometry and its effects coupled with future sea-level rise: The case of the Sele Plain (Southern Italy),,http://hdl.handle.net/11367/60336,"Di Paola, G., Alberico, I., Aucelli, Pietro Patrizio Ciro, Matano, F., Rizzo, A., Vilardo, G.",False,Sea Level Rise Inundation,dataset-610
Early Stages of Sea-Level Rise Lead To Decreased Salt Marsh Plant Diversity through Stronger Competition in Mediterranean-Climate Marshes,PLoS ONE,http://dx.doi.org/10.1371/journal.pone.0169056,"Noto, Akana E., Shurin, Jonathan B.",True,Sea Level Rise Inundation,dataset-610
Coastal inundation due to sea level rise and extreme sea state and its potential impacts: Çukurova Delta case,,http://dergipark.gov.tr/tbtkagriculture/issue/11577/137993,"HALAJ, Roman, OSIADACZ, Barbara",True,Sea Level Rise Inundation,dataset-610
Nutrient levels modify saltmarsh responses to increased inundation in different soil types,,http://www.vliz.be/nl/open-marien-archief?module=ref&refid=246432,"Joanne X.W. Wong, Carl Van Colen, Laura Airoldi",True,Sea Level Rise Inundation,dataset-610
New models of North West European Holocene palaeogeography and inundation,Journal of Archaeological Science,http://nora.nerc.ac.uk/id/eprint/502219/,"Sturt, Fraser, Garrow, Duncan, Bradley, Sarah",True,Sea Level Rise Inundation,dataset-610
Modelling the impact of sea-level rise on urban flood probability in SE China,Geoscience Frontiers,http://www.sciencedirect.com/science/article/pii/S1674987118300756,"James Andrew Griffiths, Fangfang Zhu, Faith Ka Shun Chan, David Laurence Higgitt",True,Sea Level Rise Inundation,dataset-610
Sea Level: An Introduction to the Special Issue,Oceanography,http://tos.org/oceanography/archive/24-2_willis.pdf,"Josh Willis, Laury Miller, Gregory Mountain",True,Sea Level Rise Inundation,dataset-610
Effects of future sea-level rise on tidal processes on the Patagonian Shelf,Journal of Marine Systems,http://dx.doi.org/10.1016/j.jmarsys.2016.07.007,"Carless, Stacey J., Green, J.A. Mattias, Pelling, Holly E., Wilmes, Sophie-Berenice",True,Sea Level Rise Inundation,dataset-610
"Coastal inundation due to sea level rise in the Pearl River Delta, China.",,http://dro.dur.ac.uk/2712/,"Huang, Z., Zong, Y., Zhang, W.",True,Sea Level Rise Inundation,dataset-610
Observations of waves and currents during barrier island inundation,,http://dspace.library.uu.nl/handle/1874/352024,"Engelstad, A.C., Ruessink, B. G., Wesselman, D., Hoekstra, P., Oost, A., van der Vegt, M.",True,Sea Level Rise Inundation,dataset-610
Modeling complex flow dynamics of fluvial floods exacerbated by sea level rise in the Ganges-Brahmaputra-Meghna Delta,,https://research.vu.nl/en/publications/cdbc9a02-8c5b-48e3-ac62-f5848a9e9d3f,"Ikeuchi, H., Hirabayashi, Y., Yamazaki, D., Kiguchi, M., Koirala, S., Nagano, T., Kotera, A., Kanae, S.",True,Sea Level Rise Inundation,dataset-610
Many Atolls May be Uninhabitable Within Decades Due to Climate Change,Scientific Reports,http://dx.doi.org/10.1038/srep14546,"Storlazzi, Curt D., Elias, Edwin P.L., Berkowitz, Paul",True,Sea Level Rise Inundation,dataset-610
Relative sea-level rise and marine erosion and inundation in the Sele river coastal plain (Southern Italy): scenarios for the next century,,http://hdl.handle.net/11367/31074,"Pappone, Gerardo, Aucelli, Pietro Patrizio Ciro, Aberico, Ines, Amato, Vincenzo, Antonioli, Fabrizio, Cesarano, Massimo, Di Paola, Gianluigi, Pelosi, Nicola",False,Sea Level Rise Inundation,dataset-610
Adaptive Planning for Transportation Corridors Threatened by Sea Level Rise,,http://www.escholarship.org/uc/item/4rz7c2np,"Shilling, Fraser M, Vandever, Justin, May, Kris, Gerhard, Ina, Bregoff, Robert",True,Sea Level Rise Inundation,dataset-610
The Impact of Sea-Level Rise on Pinniped Haul-Out Sites Along the California Coast,,http://www.escholarship.org/uc/item/9gq660vn,"Nehasil, Stephanie",True,Sea Level Rise Inundation,dataset-610
"Accelerated sea level rise and coastal vulnerability in the Hersonisos coastal region (Crete, Greece)",Mediterranean Marine Science,https://ejournals.epublishing.ekt.gr/index.php/hcmr-med-mar-sc/article/view/12180,E. DOUKAKIS,True,Sea Level Rise Inundation,dataset-610
"Accelerated sea level rise and coastal vulnerability in the Hersonisos coastal region (Crete, Greece)",Mediterranean Marine Science,https://ejournals.epublishing.ekt.gr/index.php/hcmr-med-mar-sc/article/view/12180,"DOUKAKIS, E.",True,Sea Level Rise Inundation,dataset-610
Dynamic responses and implications to coastal wetlands and the surrounding regions under sea level rise.,PLoS ONE,http://europepmc.org/articles/PMC6185723,"Alizad, Karim, Medeiros, Stephen C., Bilskie, Matthew V., Hagen, Scott C., Morris, James T., Balthis, Len, Buckel, Christine A.",True,Sea Level Rise Inundation,dataset-610
Incorporating DEM Uncertainty in Coastal Inundation Mapping,PLoS ONE,http://dx.doi.org/10.1371/journal.pone.0048191,"Javier X Leon, Gerard B M Heuvelink, Stuart R Phinn",True,Sea Level Rise Inundation,dataset-610
"Kajian Luas Hutan Kota Berdasarkan Kebutuhan Oksigen, Karbon Tersimpan, dan Kebutuhan Air di Kota Yogyakarta",Majalah Geografi Indonesia,https://doaj.org/toc/2540-945X,"Susanto, Kelik Eko, Marfa'i, Muhammad Aris, Mardiatno, Djati",True,Sea Level Rise Inundation,dataset-610
"Risks of Coastal Storm Surge and the Effect of Sea Level Rise in the Red River Delta, Vietnam",,http://www.mdpi.com/2071-1050/7/6/6553/pdf,"James E. Neumann, Kerry A. Emanuel, Sai Ravela, Lindsay C. Ludwig, Caroleen Verly",True,Sea Level Rise Inundation,dataset-610
"Storm surge, wave, and inundation simulation in the bay of Bengal",,http://repository.unhas.ac.id/handle/123456789/7629,"Hendri, Lee, H.S., Yamashita, T.",True,Sea Level Rise Inundation,dataset-610
Flooding regimes increase avian predation on wildlife prey in tidal marsh ecosystems,Ecology and Evolution,http://europepmc.org/articles/PMC6374721,"Thorne, Karen M., Spragens, Kyle A., Buffington, Kevin J., Rosencranz, Jordan A., Takekawa, John",True,Sea Level Rise Inundation,dataset-610
"Assessment of Damage and Adaptation Strategies for Structures and Infrastructure from Storm Surge and Sea Level Rise for a Coastal Community in Rhode Island, United States",Journal of Marine Science and Engineering,http://www.mdpi.com/2077-1312/4/4/67,"Christopher Small, Tyler Blanpied, Alicia Kauffman, Conor O’Neil, Nicholas Proulx, Mathew Rajacich, Hailey Simpson, Jeffrey White, Malcolm L. Spaulding, Christopher D.P. Baxter, J. Craig Swanson",True,Sea Level Rise Inundation,dataset-610
Nuisance Flooding and Relative Sea-Level Rise: the Importance of Present-Day Land Motion,Scientific Reports,http://europepmc.org/articles/PMC5593944,"Karegar, Makan A., Dixon, Timothy H., Malservisi, Rocco, Kusche, Jürgen, Engelhart, Simon E.",True,Sea Level Rise Inundation,dataset-610
Projected sea level rise and changes in extreme storm surge and wave events during the 21st century in the region of Singapore,Ocean Science (OS),http://www.ocean-sci.net/12/613/2016/,"Cannaby, H., Palmer, M.D., Howard, T., Bricheno, L., Calvert, D., Krijnen, J., Wood, R., Tinker, J., Bunney, C., Harle, J., Saulter, A., O'Neill, C., Bellingham, C., Lowe, J.",True,Sea Level Rise Inundation,dataset-610
Salt Marsh Accretion and Storm Tide Variation: an Example from a Barrier Island in the North Sea,,http://oceanrep.geomar.de/13015/,"Schuerch, Mark, Rapaglia, J., Liebetrau, V., Vafeidis, A., Reise, Karsten",True,Sea Level Rise Inundation,dataset-610
"GIS analysis of effects of future Baltic sea level rise on the island of Gotland, Sweden",Natural Hazards and Earth System Sciences,http://www.nat-hazards-earth-syst-sci.net/16/1571/2016/nhess-16-1571-2016.pdf,"K. Ebert, K. Ekstedt, J. Jarsjö",True,Sea Level Rise Inundation,dataset-610
Sea level rise flood hazard mapping in the Catalan coast (NW Mediterranean),,http://hdl.handle.net/10498/15758,"Oltra, Aitana, Del Río Rodríguez, Laura, Jiménez, José A.",True,Sea Level Rise Inundation,dataset-610
New estimates of potential impacts of sea level rise and coastal floods in Poland,Natural Hazards,http://resolver.tudelft.nl/uuid:490bce62-015b-46e2-8066-a2fa2f0565f0,"Paprotny, D., Terefenko, P.",True,Sea Level Rise Inundation,dataset-610
A geospatial dataset for U.S. hurricane storm surge and sea-level rise vulnerability: Development and case study applications,Climate Risk Management,http://dx.doi.org/10.1016/j.crm.2014.02.004,"Megan C. Maloney, Benjamin L. Preston",True,Sea Level Rise Inundation,dataset-610
Forecasting ecological impacts of sea-level rise on coastal conservation areas in India,Journal of Threatened Taxa,http://threatenedtaxa.org/index.php/JoTT/article/view/878,"M.Z. Islam, S. Menon, X. Li, A. Townsend Peterson",True,Sea Level Rise Inundation,dataset-610
Pristine vs. human-altered Ebro Delta habitats display contrasting resilience to RSLR,,http://hdl.handle.net/20.500.12327/419,"Prado, Patricia, Alcaraz, Carles, Benito, Xavier, Caiola, Nuno, Ibáñez, Carles",False,Sea Level Rise Inundation,dataset-610
Mantle-induced subsidence and compression in SE Asia since the early Miocene,,https://authors.library.caltech.edu/66415/,"Yang, Ting, Gurnis, Michael, Zahirovic, Sabin",True,Sea Level Rise Inundation,dataset-610
InSAR-Based Mapping of Tidal Inundation Extent and Amplitude in Louisiana Coastal Wetlands,Remote Sensing,http://www.mdpi.com/2072-4292/8/5/393,"Talib Oliver-Cabrera, Shimon Wdowinski",True,Sea Level Rise Inundation,dataset-610
Potential increase in coastal wetland vulnerability to sea-level rise suggested by considering hydrodynamic attenuation effects,Nature Communications,http://europepmc.org/articles/PMC5511368,"Rodríguez, José F., Saco, Patricia M., Sandi, Steven, Saintilan, Neil, Riccardi, Gerardo",True,Sea Level Rise Inundation,dataset-610
Global sea level change: Determination and interpretation,,https://zenodo.org/record/1231370,"Douglas, Bruce C.",True,Sea Level Rise Inundation,dataset-610
Future reef growth can mitigate physical impacts of sea-level rise on atoll islands,,https://hal.archives-ouvertes.fr/hal-01588674/document,"Beetham, Edward,, Kench, Paul,, Popinet, Stéphane",True,Sea Level Rise Inundation,dataset-610
Exploring the sensitivity of coastal inundation modelling to DEM vertical error,,http://eprints.uwe.ac.uk/35088/1/Repository%20Version%20%28With%20Figures%29.pdf,"West, H. , Horswell, M. , Quinn, N. ",True,Sea Level Rise Inundation,dataset-610
"Estimating the potential risks of sea level rise for public and prvate property qwnership, occupation and management",,http://www.mdpi.com/2227-9091/6/2/37,"Warren-Myers, G, Aschwanden, G, Fuerst, Franz, Krause, A",True,Sea Level Rise Inundation,dataset-610
Increasing Methane Emissions From Natural Land Ecosystems due to Sea-Level Rise,,http://library.wur.nl/WebQuery/wurpubs/538468,"Lu, Xiaoliang, Zhou, Yuyu, Zhuang, Qianlai, Prigent, Catherine, Liu, Yaling, Teuling, Adriaan",False,Sea Level Rise Inundation,dataset-610
Impact of rising sea levels on Australian fur seals,PeerJ,http://centaur.reading.ac.uk/79871/1/peerj-5786.pdf,"McLean, Lachlan J., George, Steve, Ierodiaconou, Daniel, Kirkwood, Roger J., Arnould, John P.Y.",True,Sea Level Rise Inundation,dataset-610
Mangrove response to environmental change in Australia's Gulf of Carpentaria,Ecology and Evolution,http://europepmc.org/articles/PMC4848055,"Asbridge, Emma, Lucas, Richard, Ticehurst, Catherine, Bunting, Peter",True,Sea Level Rise Inundation,dataset-610
Simulating barrier island response to sea-level rise with the barrier island and inlet environment (BRIE) model v1.0,,https://www.geosci-model-dev.net/12/4013/2019/gmd-12-4013-2019.pdf,"J. H. Nienhuis, J. Lorenzo-Trueba",True,Sea Level Rise Inundation,dataset-610
Synthesized trade-off analysis of flood control solutions under future deep uncertainty: An application to the central business district of Shanghai,,http://pure.iiasa.ac.at/id/eprint/16061/,"Hu, H., Tian, Z., Sun, L., Wen, J., Liang, Z., Dong, G., Liu, J.",True,Sea Level Rise Inundation,dataset-610
"Maps, laws and planning policy: working with biophysical and spatial uncertainty in the case of sea level rise",Environmental Science & Policy,http://dx.doi.org/10.1016/j.envsci.2014.07.018,"Saunders, Megan I., Leon, Javier X., Bell, Justine, Mills, Morena, Kythreotis, Andrew, Phinn, Stuart, Mumby, Peter J., Lovelock, Catherine E., Hoegh-Guldberg, Ove, Morrison, T.H.",True,Sea Level Rise Inundation,dataset-610
Most atolls will be uninhabitable by the mid-21st century because of sea-level rise exacerbating wave-driven flooding,Science Advances,http://europepmc.org/articles/PMC5916506,"Storlazzi, Curt D., Gingerich, Stephen B., van Dongeren, Ap, Cheriton, Olivia M., Swarzenski, Peter W., Quataert, Ellen, Voss, Clifford I., Field, Donald W., Annamalai, Hariharasubramanian, Piniak, Greg A., McCall, Robert",True,Sea Level Rise Inundation,dataset-610
"Communicating Climate Change Oceanically: Sea Level Rise Information Increases Mitigation, Inundation, and Global Warming Acceptance",,https://escholarship.org/uc/item/0f77t3f0,"Velautham, Leela, Ranney, Michael Andrew, Brow, Quinlan S",True,Sea Level Rise Inundation,dataset-610
"Multi-risk interpretation of natural hazards for settlements of the Hatay province in the east Mediterranean region, Turkey using SRTM DEM",,http://hdl.handle.net/11147/4881,"Demirkesen, Ali Can",True,Sea Level Rise Inundation,dataset-610
POLA KERENTANAN PESISIR INDONESIA TERHADAP DAMPAK PERUBAHAN IKLIM SEBAGAI BASIS PERENCANAAN ADAPTASI,Tataloka,http://ejournal2.undip.ac.id/index.php/tataloka/article/view/317,"Djoko Santoso Abi Suroso, Tri Wahyu Hadi, Hamzah Latief, Edi Riawan",True,Sea Level Rise Inundation,dataset-610
"Coastal flood risk analysis using landsat-7 ETM+ imagery and SRTM DEM: A case study of Izmir, turkey",,https://hdl.handle.net/11480/5360,"Demirkesen, A. C., Evrendilek, F., Berberoglu, S., Kilic, S.",False,Sea Level Rise Inundation,dataset-610
Modeling multiple sea level rise stresses reveals up to twice the land at risk compared to strictly passive flooding methods,,http://urn.fi/urn:nbn:fi-fe2018111548171,"Tiffany R. Anderson, Charles H. Fletcher, Matthew M. Barbee, Bradley M. Romine, Sam Lemmo, Jade M.S. Delevaux",True,Sea Level Rise Inundation,dataset-610
Responses of eastern Chinese coastal salt marshes to sea-level rise combined with vegetative and sedimentary processes,Scientific Reports,http://dx.doi.org/10.1371/journal.pone.0027388,"Ge, Zhen-Ming, Wang, Heng, Cao, Hao-Bin, Zhao, Bin, Zhou, Xiao, Peltola, Heli, Cui, Li-Fang, Li, Xiu-Zhen, Zhang, Li-Quan",True,Sea Level Rise Inundation,dataset-610
Approach on Modeling Complex Deltas in Data Scarce Areas: A Case Study of the Lower Niger Delta,Procedia Engineering,http://dx.doi.org/10.1016/j.proeng.2016.07.566,"Musa, Z.N., Popescu, Ioana I., Mynett, A.E.",True,Sea Level Rise Inundation,dataset-610
